Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Contact the organizer to request a refund.,NA,117.53,117.53,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T20:00:00Z,Taste the Best of the Trastevere District - Food Tours by Cozymeal™,"Learn all about Rome's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Taste the Best of the Trastevere District”, with Guide Jorge or Local Guide for a fun 3-hour experience with 5 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Taste the Best of the Trastevere District",https://www.eventbrite.com/e/taste-the-best-of-the-trastevere-district-food-tours-by-cozymealtm-tickets-788767002337,roma
NA,Sold out,Contatta l'organizzatore per richiedere un rimborso.,"𝗘𝘀𝗽𝗹𝗼𝗿𝗮 𝗶𝗹 𝗠𝗼𝗻𝗱𝗼 𝗱𝗲𝗹 𝗧𝗮𝗶𝗷𝗶 𝗤𝘂𝗮𝗻 𝗲 𝗤𝗶 𝗚𝗼𝗻𝗴 𝗰𝗼𝗻 𝗡𝗼𝗶! Unisciti a noi in un 𝙫𝙞𝙖𝙜𝙜𝙞𝙤 𝙩𝙧𝙖𝙨𝙛𝙤𝙧𝙢𝙖𝙩𝙞𝙫𝙤 attraverso le antiche discipline del 𝙏𝙖𝙞𝙟𝙞 𝙌𝙪𝙖𝙣 𝙚 𝙌𝙞 𝙂𝙤𝙣𝙜. Sia che tu sia un principiante o un praticante esperto, i nostri 𝙨𝙚𝙢𝙞𝙣𝙖𝙧𝙞 𝙩𝙚𝙤𝙧𝙞𝙘𝙤-𝙥𝙧𝙖𝙩𝙞𝙘𝙞 offrono una profonda immersione nella 𝙈𝙚𝙙𝙞𝙘𝙞𝙣𝙖 𝙏𝙧𝙖𝙙𝙞𝙯𝙞𝙤𝙣𝙖𝙡𝙚 𝘾𝙞𝙣𝙚𝙨𝙚. Impara come il 𝙏𝙖𝙞𝙟𝙞 𝙌𝙪𝙖𝙣 (𝙏𝙖𝙞 𝘾𝙝𝙞 𝘾𝙝𝙪𝙖𝙣), con i suoi movimenti dolci e fluidi, può migliorare la tua 𝙥𝙤𝙨𝙩𝙪𝙧𝙖, 𝙧𝙚𝙨𝙥𝙞𝙧𝙖𝙯𝙞𝙤𝙣𝙚 𝙚 𝙗𝙚𝙣𝙚𝙨𝙨𝙚𝙧𝙚 𝙜𝙚𝙣𝙚𝙧𝙖𝙡𝙚. Scopri il 𝙌𝙞 𝙂𝙤𝙣𝙜 𝙙𝙚𝙡𝙡𝙖 𝙎𝙖𝙡𝙪𝙩𝙚, una pratica che unisce movimento e meditazione, rafforzando il 𝙘𝙤𝙧𝙥𝙤 𝙚 𝙡𝙤 𝙨𝙥𝙞𝙧𝙞𝙩𝙤. Queste pratiche millenarie non solo rafforzano il tuo 𝙗𝙚𝙣𝙚𝙨𝙨𝙚𝙧𝙚 𝙥𝙨𝙞𝙘𝙤-𝙛𝙞𝙨𝙞𝙘𝙤-𝙚𝙣𝙚𝙧𝙜𝙚𝙩𝙞𝙘𝙤 ma aprono anche le porte a una maggiore 𝙘𝙧𝙚𝙨𝙘𝙞𝙩𝙖 𝙥𝙚𝙧𝙨𝙤𝙣𝙖𝙡𝙚. I seminari si terranno in 6 𝙞𝙣𝙘𝙤𝙣𝙩𝙧𝙞, ognuno arricchito da una parte teorica e da 𝙨𝙚𝙨𝙨𝙞𝙤𝙣𝙞 𝙥𝙧𝙖𝙩𝙞𝙘𝙝𝙚. E non perdere i nostri 𝙢𝙤𝙢𝙚𝙣𝙩𝙞 𝙙𝙞 𝙘𝙤𝙣𝙙𝙞𝙫𝙞𝙨𝙞𝙤𝙣𝙚 con un 𝙗𝙪𝙛𝙛𝙚𝙩 𝙨𝙖𝙡𝙪𝙩𝙖𝙧𝙚 e rilassante durante ogni incontro! Per ulteriori informazioni, contattaci e preparati a trasformare 𝙢𝙚𝙣𝙩𝙚, 𝙘𝙤𝙧𝙥𝙤 𝙚 𝙨𝙥𝙞𝙧𝙞𝙩𝙤!Info: formazione@mikael.it  www.mikael.it",40,180,EUR,Centro Formazione Mikael,https://schema.org/EventScheduled,2024-03-10T08:30:00Z,2024-03-10T12:30:00Z,Corsi e Seminari di Tai Chi e Qi Gong,Esplora il Mondo del Taiji Quan e Qi Gong: Corsi e Seminari Teorico-Pratici,https://www.eventbrite.com/e/biglietti-corsi-e-seminari-di-tai-chi-e-qi-gong-779296596097,roma
NA,Sold out,Contact the organizer to request a refund.,NA,85.51,85.51,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-10T09:00:00Z,2024-03-10T12:00:00Z,Culinary Excursion Through Rome - Food Tours by Cozymeal™,"Learn all about Rome's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Culinary Excursion Through Rome”, with Guide Jorge or Local Guide for a fun 3-hour experience with 8 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Culinary Excursion Through Rome",https://www.eventbrite.com/e/culinary-excursion-through-rome-food-tours-by-cozymealtm-tickets-790515732837,roma
1 ora 30 minuti,eTicket mobile,Niente rimborsi,NA,26.95,26.95,EUR,Accademia Musicale Praeneste & Trio for Tango,https://schema.org/EventScheduled,2024-03-10T17:00:00Z,2024-03-10T18:30:00Z,Omaggio ad Astor Piazzolla,Vieni a celebrare il grande Astor Piazzolla con una serata indimenticabile di musica e passione il 10 marzo 2024 alle ore 18:00!,https://www.eventbrite.com/e/biglietti-omaggio-ad-astor-piazzolla-808848045277,roma
NA,Sold out,Contact the organizer to request a refund.,NA,91.92,91.92,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-10T14:00:00Z,2024-03-10T16:00:00Z,Essential Stuffed Pasta - Cooking Class by Cozymeal™,"Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “Essential Stuffed Pasta” with Chef Fiorella for an intimate 2-hour culinary experience and 3-course meal.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Essential Stuffed Pasta",https://www.eventbrite.com/e/essential-stuffed-pasta-cooking-class-by-cozymealtm-tickets-792748260387,roma
NA,Sold out,Contatta l'organizzatore per richiedere un rimborso.,"Spettacolo realizzato in collaborazione con la DAREC ACADEMY... Stand up con estratti di musical. Un'idea originale nata dal talento brillante del comico Marco Passiglia. In scena al TEATRO FONDERIA DELLE ARTI in Via Assisi 31 a Roma. Programmazione: MARZO venerdì 1 ore 21, sabato 2 ore 21, domenica 3 ore 17.30, venerdì 8 ore 21, sabato 9 ore 21 e domenica 10 ore 17.30. Informazioni al numero +39 3384680068 NOTE: sul posto è necessario ritirare la tessera associativa al costo di 2 Euro.",18,18,EUR,FONDERIA DELLE ARTI,https://schema.org/EventScheduled,2024-03-09T20:00:00Z,2024-03-09T22:00:00Z,"""TUTTA 'NA COMMEDIA"" MARCO PASSIGLIA - Spettacolo Comico",Spettacolo di Stand up comedy. Un'idea originale nata dal talento brillante del comico Marco Passiglia.,https://www.eventbrite.it/e/biglietti-tutta-na-commedia-marco-passiglia-spettacolo-comico-821197031427,roma
NA,Sold out,Contact the organizer to request a refund.,NA,106.86,106.86,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-10T09:00:00Z,2024-03-10T12:00:00Z,A Sip and Savor Stroll in Rome - Food Tours by Cozymeal™,"Learn all about Rome's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “A Sip and Savor Stroll in Rome”, with Guide Jorge or Local Guide for a fun 3-hour experience with 8 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit A Sip and Savor Stroll in Rome",https://www.eventbrite.com/e/a-sip-and-savor-stroll-in-rome-food-tours-by-cozymealtm-tickets-780336235687,roma
NA,Sold out,Contact the organizer to request a refund.,"Are you ready for a mysterious tour through the most beautiful park of Rome?  During this fascinating quest through the idyllic park of Villa Borghese, you will encounter some fantastic art and interesting personas as you meet many Sad Souls who will tell you the history of the park through their eyes. But are you able to help them, as well? This self-guided tour will be full of challenges, clues and puzzles. It is the ideal way to get away from the crowds and turn a walk in the park into a real adventure! The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO  The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,29.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T18:30:00Z,Rome Outdoor Escape Game: The Sad Souls of Villa Borghese,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/rome-outdoor-escape-game-the-sad-souls-of-villa-borghese-tickets-541024818797,roma
NA,Sold out,Contact the organizer to request a refund.,"A 60 second glance at each artefact in the Vatican Museums and the Sistine Chapel would cost you 13 years of your life! To make sure you don’t leave with grey hair, this escape game will guide you through a hand-picked collection of highlights and intriguing artefacts found in the museums. It will also provide you with a comprehensive and entertaining history of its many wonders. You’re a click away from unlocking our most exciting Vatican experience! Please note that the opening hours for the Vatican Museum are the following: Mon - Thu 8:30 - 18:30 Fri - Sat 8:30 - 22:30 Sun - Closed ! Important disclaimer: please note that this game can only be played if you have purchased entry tickets to the Vatican Museums. The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,39.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T20:00:00Z,Vatican Museums & The Sistine Chapel: Outdoor Escape Game,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/vatican-museums-the-sistine-chapel-outdoor-escape-game-tickets-730847142477,roma
NA,Sold out,Refunds up to 1 day before event,"Unlock the art of pizza making in Rome with our immersive class, conveniently located near the Spanish Steps! Join us for a hands-on experience in an authentic Italian restaurant, where our expert pizzaiolo reveals the secrets to crafting the perfect pizza.Our comprehensive class includes all you need to create your delectable pizza from scratch, featuring fresh tomatoes, creamy mozzarella, and a variety of enticing toppings. Enjoy the hands-on dough-making process, complemented by a glass of fine Roman wine and hydrating water. But that's not all! After savoring your culinary masterpiece, immerse yourself in Italian tradition with a limoncello tasting to cleanse your palate. Conclude your experience with a personalized completion certificate, a cherished keepsake from your time with us.Whether you're a seasoned chef or a culinary enthusiast, our expert pizzaiolo guides you through each step, ensuring a perfect flavor balance. For an authentic and immersive culinary adventure in Rome, seize this opportunity. Book your spot to learn from the best, craft your delicious pizza, and connect with fellow pizza enthusiasts. Elevate your Roman experience with a dash of culinary mastery!",65,65,EUR,Naples Together,https://schema.org/EventScheduled,2024-03-10T09:15:00Z,2024-03-10T10:45:00Z,Rome Pizza Making Class with Wine & Limoncello,"Hands-on class near Spanish Steps. Craft your pizza, savor Roman wine, and get certified. Book now!",https://www.eventbrite.com/e/rome-pizza-making-class-with-wine-limoncello-tickets-808027842027,roma
