Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
10 horas,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,"FURY HARD TECHNO IS BACK...500 FIRST TICKETS AT 20€PLAÇA DEL UNIVERS - LA FIRA BARCELONA(ENG) Rave is Not a Crime: Unveiling Fury, the New Hard Techno Festival in BarcelonaFury emerges as Barcelona's latest hard techno festival, poised to redefine the city's musical landscape. Prepare to step into a realm of sensory intensity, for this is no ordinary event—it's an invitation to embrace the exhilarating pulse of the hard techno genre amidst the captivating backdrop of Barcelona. Welcome to Hell, where euphoria knows no bounds.Backstage experience:-Backstage area acces-Dedicated Bar & Toilets. without queues-Stage acces according to availability-Very limited capacity(ESP) Rave is Not a Crime: Presentamos Fury, el nuevo festival de Hard Techno en BarcelonaFury surge como el último festival de hard techno de Barcelona, ​​destinado a redefinir la escena musical de la ciudad. Prepárate para adentrarse en un reino de intensidad sensorial, ya que este no es un evento común: es una invitación a abrazar el ritmo estimulante del género hard techno en medio del cautivador telón de fondo de Barcelona. Bienvenido al Infierno, donde la euforia no tiene límites. *RESERVA TU LOCKER AHORA: Locker S c/ USB (1/2 chaquetas) - 5€  Locker M c/ USB (2/3 chaquetas) - 8€ Locker L c/ USB (3/4 chaquetas) - 10€ Locker LD c/ USB (4/5 chaquetas) - 12€ Locker XL c/ USB (6/7 chaquetas) - 16€ -Estos lockers se pueden abrir ilimitadamente con un código. -Este código se puede compartir con otras personas. -Las capacidades son orientativas. -En ninguno de los casos se garantiza las capacidades descritas por locker. Link: https://reservations.be.mlunit.eu/iframe/41/es_ES/events",55.45,55.45,EUR,Fury,https://schema.org/EventScheduled,2024-03-10T11:00:00Z,2024-03-10T21:00:00Z,FURY HARD TECHNO FESTIVAL w/ NICO MORENO + LEE ANN ROBERTS + More Artists,FURY HARD TECHNO FESTIVAL,https://www.eventbrite.es/e/entradas-fury-hard-techno-festival-w-nico-moreno-lee-ann-roberts-more-artists-758633381867,barcelona
1 hora,Entrada electrónica móvil,No se hacen reembolsos,"SENSE LLUNA, amb Samfaina de Color Un espectacle musical i poètic per endinsar-nos en la bellesa i la màgia de la nit. Una reflexió sobre l’harmonia i l’equilibri universal a través de la música. Les fases lunars representen al·legòricament el cicle de la vida. Edat recomanada: + 1 anys 6 € / 40 min. Teatre Mira-sol Entrades a centresculturals.santcugat.cat Informació sobre la protecció de dades en l'adquisició d'entrades via la plataforma Eventbrite: ""Per adquirir entrades en línia caldrà registrar-se a la plataforma Eventbrite, podeu consultar la seva política de tractament de dades a la seva pàgina web. Aquesta plataforma i el seu tractament de dades són externs a l'ajuntament de Sant Cugat.""",6.73,6.73,EUR,Ajuntament de Sant Cugat,https://schema.org/EventScheduled,2024-03-10T11:00:00Z,2024-03-10T12:00:00Z,TEATRE: SENSE LLUNA,"SENSE LLUNA, amb Samfaina de Color",https://www.eventbrite.es/e/entradas-teatre-sense-lluna-810072658127,barcelona
2 horas,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,Concierto de alumnos de voice&flow.,6.88,6.88,EUR,Alejandro Zúñiga,https://schema.org/EventScheduled,2024-03-10T18:00:00Z,2024-03-10T20:00:00Z,voice&flow concert,Un espacio libre de juicios para conectar todos con la música.,https://www.eventbrite.es/e/entradas-voiceflow-concert-849321923737,barcelona
2 horas 30 minutos,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,NA,10,12,EUR,Parròquia Sant Vicenç de Mollet,https://schema.org/EventScheduled,2024-03-10T17:00:00Z,2024-03-10T19:30:00Z,"Godspell, el musical",NA,https://www.eventbrite.com/e/entradas-godspell-el-musical-855756569937,barcelona
NA,Sold out,Contact the organizer to request a refund.,"Big MIC Energy - Standup Comedy in English Follow us for all the latest updates! Instagram | Eventbrite 😂😂Get ready to laugh your socks off at the hilarious standup comedy event, Big MIC Energy! Join us every Sunday at 20:30 for a night filled with non-stop laughter and entertainment. 🎤🎤Whether you're a comedy enthusiast or just looking for a good time, this show guarantees to deliver the best in local and visiting pro comedians. Don't miss out on this opportunity to have a great night out with friends and experience the best of standup comedy in English. 🍹🍹Enjoy the cozy ambiance of El Paraigua, located in the heart of Barcelona, where you can indulge in delicious cocktails and tapas while you laugh the night away. 🎫🎫Grab your tickets now and prepare yourself for an unforgettable evening of laughter, entertainment, and Big MIC Energy! 📅 Date: Every Sunday🕖 Time: Doors 20:30, show start 21:00📍 Location: El Paraigua, Barcelona💸 Ticket Price: 5€ online, 6€ on the door 🎤Hosted by Stuart Kennedy See you at the show!",4.67,6.88,EUR,Stuart Kennedy,https://schema.org/EventScheduled,2024-03-10T19:30:00Z,2024-03-10T22:00:00Z,Standup Comedy in English - Big MIC Energy,"A Standup Comedy show in English, featuring the best pro local and visiting comedians. Grab some cocktails and tapas and enjoy!",https://www.eventbrite.es/e/standup-comedy-in-english-big-mic-energy-tickets-815506831887,barcelona
2 hours,Mobile eTicket,Contact the organizer to request a refund.,"Join us for some laid-back Sunday beach vibes and let's take a journey through the wine & music together. What you can expect: •⁠ ⁠Experience 3 delicious sparkling wine styles and a special sunset wine•⁠ Each sip is perfectly paired with local snacks & beats by DJ Funda•⁠ ⁠Want to jump on board? Opt for a 1.5-hour paddleboarding session before the tasting event.Contact Sup Spot Barcelona directly at +34634443372 to secure your spot! (Wetsuit, guide, and video included) Join us for this wine-tasting experience: sip and savour the wines to the groove of sunset beats at this unique event in Barcelona. If you've been part of ‘Sip Wine with Syllie’s’ tastings before, you already know that every wine comes with local snacks. Want to make new friends or reconnect with friends from previous tastings? Save the date for Sunday, March 10th, from 5:30 pm to 7:30 pm at Barcelona Sup Spot. 🥂🎟️ Secure your seat for this special event. Limited tickets available.Date: March 10thStarting time: 5:30 pmLocation: Sup Spot Barcelona  No refund within 48 hours before the experience starts. ✨🌊🥂🎼🏄",28,28,EUR,NA,https://schema.org/EventScheduled,2024-03-10T16:30:00Z,2024-03-10T18:30:00Z,"Boards, Beats & Bubbles","Boards, Beats & Bubbles – a brand-new tasting adventure, brought to you in collaboration with Syllie Sips Wine & Sup Spot Barcelona",https://www.eventbrite.com/e/boards-beats-bubbles-tickets-857058865137,barcelona
NA,Sold out,Contact the organizer to request a refund.,"Show Up for Yourself! ​Our Sunday Morning Sessions are all about physically challenging youself. Mental & Physical growth go hand in hand. Thus, we decided to set up community workouts! ​Our incredible facilitators @gab.cervera & @henrybidal are professional PT's who embody Show Up like none other. The boys will be awaiting you with their trademark smile & warm welcoming attitude - ready to give you the perfect Sunday workout. ​Each week they will be ready for you with a different workout, while creating the supportive environment suited for you to grow through resistance! We're here to motivate and inspire each other. ​The workouts will be suited for everyone, from beginner to advanced health nut - you'll get exactly the amount of challenge you need!So, mark your calendars, bring your A-game, and let's grind together at San Sebastian Beach. <3",11.32,11.32,EUR,Show Up Barcelona,https://schema.org/EventScheduled,2024-03-10T09:00:00Z,2024-03-10T10:00:00Z,Grind - Barcelona Beach Workout,​Our Sunday Morning Sessions are all about physically challenging youself. Mental & Physical growth go hand in hand.,https://www.eventbrite.be/e/grind-barcelona-beach-workout-tickets-857943912337,barcelona
NA,Sold out,Contact the organizer to request a refund.,"Join us for our weekly Sunset Session where Saz Hartland will guide you through an immersive one-of-a-kind yoga experience, fueled by Deep House. Don’t forget to bring your mat!After the Yoga session has come to its end, the body & mind will be primed for introspection. Thus, we will collectively end the week with some reflection & intention setting through the power of journaling.Ending your week & setting you up for the next one by returning inwards, not only physically but also mentally & spiritually. ​Surrounded by like-minded people, we close the session off by meeting at Honest Greens on the beach for some food, drinks & chats.Patreon members benefit from a 25% discount for all these Deep House Yoga & Journaling sessions, as well as free access to our Sunday morning Show Up & Grind beach workouts.Consider joining the members community by becoming a Patreon: https://www.patreon.com/ShowUpGlobalWe keep expanding, adding more workshops & events.",11.32,11.32,EUR,Show Up Barcelona,https://schema.org/EventScheduled,2024-03-10T16:15:00Z,2024-03-10T17:45:00Z,Deep House Yoga and Journaling - Sunset Session,"Ending your week & setting you up for the next one by returning inwards, not only physically but also mentally & spiritually.",https://www.eventbrite.be/e/deep-house-yoga-and-journaling-sunset-session-tickets-857963932217,barcelona
1 hour 30 minutes,Mobile eTicket,Contact the organizer to request a refund.,"Join us for a surf conditioning session at our rooftop with @oriol_ballus and our friends from Hurley. We've curated a session designed especially for surfers, athletes and fitness enthusiasts. We'll guide you through movements crafted to enhance flexibility, release pressure in the spine and stretch those key surfing muscles. This surf yoga experience is your ticket to aligning body, mind and surf spirit, creating a foundation for a more fluid and enjoyable fitness experience. Mark your calendars and ride the wave of fun with us! IMPORTANT: Community Members can sign up FOR FREE through The Social Hub app :) 📅 Date: Sunday, 10 March🕡 Time: 11:00–12:30📍Location: Rooftop",14,14,EUR,The Social Hub - Barcelona Poblenou,https://schema.org/EventScheduled,2024-03-10T10:00:00Z,2024-03-10T11:30:00Z,Surf Mobility,"Join us for a unique yoga session designed especially for surfers, athletes and fitness enthusiasts.",https://www.eventbrite.dk/e/surf-mobility-tickets-844646689987,barcelona
3 horas,Entrada electrónica móvil,Reembolsos hasta 1 día antes del evento,"¡Descubre el mundo mágico de la interpretación en nuestro taller! Sumérgete en 3 horas de diversión, aprendizaje y liberación. Desde principiantes hasta apasionados de la actuación, todos son bienvenidos. Únete a nosotros para explorar la creatividad, conocer gente afín y liberar tu verdadero yo en un espacio lleno de risas y emociones genuinas. Taller de interpretación Bienvenido al Taller de Interpretación, donde la magia de ser alguien más se encuentra con la autenticidad de ser tú mismo. Durante tres horas, te sumergirás en el arte de la actuación, sin importar tu experiencia previa. Desde aquellos que nunca se atrevieron a subirse al escenario hasta los apasionados por la interpretación, este taller es un espacio de libertad y descubrimiento. Nos embarcaremos en un viaje para divertirnos, liberarnos de las expectativas sociales y explorar la riqueza de los personajes. La interpretación no es solo para actores experimentados, sino para todos aquellos que deseen explorar su creatividad y conectar con personas de ideas afines. En este taller, creamos un ambiente de confianza, respeto y empatía. Aquí, la risa se mezcla con emociones genuinas, y cada participante tiene la libertad de ser quien es. Rompemos las barreras del ""hacerlo bien o mal"" para abrazar la autenticidad y el placer de crear arte juntos. Únete a nosotros para una experiencia donde la crítica se queda fuera y la pasión se desata. Juntos, construiremos un espacio limpio de juicios, lleno de amor y creatividad.  ¡Ven a descubrir el actor que llevas dentro y a crear arte conmigo!",31.28,31.28,EUR,Payú Alpe,https://schema.org/EventScheduled,2024-03-10T09:00:00Z,2024-03-10T12:00:00Z,Taller de interpretación!,"Explora la magia de la interpretación en nuestro taller de 3 horas. Sumérgete en diversión, aprendizaje y autenticidad, creando juntos.",https://www.eventbrite.com/e/entradas-taller-de-interpretacion-806370003387,barcelona
