Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,No se hacen reembolsos,"JMSN ""Soft Spot"" European Tour - Live in Madrid Get ready for an unforgettable night as JMSN brings his ""Soft Spot"" European Tour to Madrid! On Wednesday, March 13, 2024, join us at Independance Club for a live performance that will leave you mesmerized. JMSN, the talented singer-songwriter, and producer, is known for his soulful and captivating music. With his unique blend of R&B, funk, and electronic sounds, he has gained a dedicated following worldwide. Experience the magic as JMSN takes the stage, delivering powerful vocals and heartfelt lyrics that will touch your soul. This is a rare opportunity to witness his incredible talent up close and personal. Don't miss out on this incredible event! Grab your friends, mark your calendars, and be prepared to be blown away by JMSN's extraordinary performance. Get ready for a night filled with incredible music, good vibes, and unforgettable memories. Join us at Independance Club for the JMSN ""Soft Spot"" European Tour - Live in Madrid. See you there!",30.11,30.11,EUR,Latfro Entertainment,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T22:00:00Z,"JMSN ""Soft Spot"" European Tour - Live in Madrid",Latfro & Good Friday Ent. present JMSN Live in Madrid at Independance Club.,https://www.eventbrite.de/e/entradas-jmsn-soft-spot-european-tour-live-in-madrid-775966435497,madrid
1 hora 30 minutos,NA,Contacta con el organizador para solicitar un reembolso.,"Tendremos el placer de compartir con Juan José Montero Pascual, Doctor en Derecho por el European University Institute (Florencia), Catedrático de Derecho administrativo en la UNED, y experto en la regulación de las industrias en red, y con Juanfran Rodríguez Ayuso es Doctor en Derecho por el Colegio de España en Bolonia, Profesor Ayudante Doctor en la UNED, y experto en protección de datos.",0,0,EUR,Stanford Alumni Spain,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T19:30:00Z,"""La nueva regulación de los datos en la U.E.""",Os invitamos a nuestro primer encuentro presencial del 2024.,https://www.eventbrite.es/e/entradas-la-nueva-regulacion-de-los-datos-en-la-ue-839953773347,madrid
1 hour,NA,Contact the organizer to request a refund.,"Escritura terapeutica: Malos placeres con Eva Gallud Sumérgete en un espacio seguro y creativo donde el bolígrafo se convierte en una poderosa herramienta para explorar emociones, reflexionar sobre experiencias y fomentar la autoexploración. ¡No te pierdas este taller espacial con Eva Gallud! Información 📍 Espacio: Private Dining 📅 Fecha y hora: Miércoles 13 a las 18:30 PM ----- Therapeutic Writing: Bad Pleasures with Eva Gallud Immerse yourself in a safe and creative space where the pen becomes a powerful tool to explore emotions, reflect on experiences and encourage self-exploration. Don't miss this space workshop with Eva Gallud! Information  📍 Space: Private Dining 📅 Date and time: Wednesday 13 at 18:30 PM",15,15,EUR,The Social Hub -  Madrid,https://schema.org/EventScheduled,2024-03-13T17:30:00Z,2024-03-13T18:30:00Z,Escritura Terapéutica:  Malos placeres con Eva Gallud,"Ven a descubrir nuestros talleres de escritura terapéutica impartidos por Andrea Mateos, ¡y esta vez con la colaboración de Eva Gallud!",https://www.eventbrite.dk/e/escritura-terapeutica-malos-placeres-con-eva-gallud-tickets-852849685367,madrid
1 hour 30 minutes,NA,Contact the organizer to request a refund.,"Mindfulness ¡Bienvenidos al taller especial ""Autoexigencia Malsana vs Excelencia""! 🌟 ¿Alguno de vosotros se siente a menudo agotado? ¿Con la sensación de que no llega a todo y que el viernes solo quiere acostarse a dormir? ¿Cuánto de esto, de este agotamiento, tiene que ver con una tendencia interna a cierto tipo de perfeccionismo o a una excesiva exigencia? La excelencia, en el sentido de sacar nuestro mejor potencial, es una virtud y, a la vez, si se vuelve algo muy rígido puede genera desgaste y mucho cansancio. El Mindfulness nos permite darnos cuenta cuándo nos estamos agotando para hacer algo al respecto y también nos ayuda a ir suavizando nuestro autocrítico interno y no añadir más tensión innecesaria. Puedes seguir siendo excelente y aun así cuidarte. El próximo miércoles veremos cómo podemos llegar a esa excelencia de forma saludable, sin desgastarnos. Os esperamos. 🌈🧘‍♂️🌺 📍 Ubicación: Gaming Room 📅 Fecha y hora: Miércoles , 10:00 AM - 11:30 AM 🌿 Redescubre la calma interior... ------ Mindfulness Welcome to the special workshop ""Unhealthy Self-Demand vs. Excellence""! 🌟 Do any of you often feel exhausted, with the feeling that you don't get everything done and that on Friday you just want to go to bed and sleep?  How much of this exhaustion has to do with an inner tendency towards a certain kind of perfectionism or excessive demands?  Excellence, in the sense of bringing out our best potential, is a virtue and, at the same time, if it becomes too rigid it can generate wear and tear and a lot of tiredness. Mindfulness allows us to realise when we are exhausting ourselves to do something about it and also helps us to soften our internal self-criticism and not add more unnecessary stress. You can still be great and still take care of yourself. Next Wednesday we will see how we can reach that excellence in a healthy way, without wearing ourselves out. We look forward to seeing you.🌈🧘‍♂️🌺 📍 Location: Gaming Room 📅 Date and time: Wednesday , 10:00 AM - 11:30 AM 🌿 Rediscover the inner calm...",3,3,EUR,The Social Hub -  Madrid,https://schema.org/EventScheduled,2024-03-13T09:00:00Z,2024-03-13T10:30:00Z,Mindfulness | Taller Especial,"¡Bienvenidos al taller especial ""Autoexigencia Malsana vs Excelencia""!",https://www.eventbrite.dk/e/mindfulness-taller-especial-tickets-858121573727,madrid
1 hora 30 minutos,NA,Contacta con el organizador para solicitar un reembolso.,"¿Listo para romper mitos sobre la comida #glutenfree?Te invitamos a una cata que cambiará tu forma de ver la comida sin gluten.Pero, tendréis @laprestosacervezas, ¿no? Obvio 😎 No pueden faltar estas cervezas sin gluten, hechas por una vecina del barrio y que son un éxito en Muñeca Brava.Además, la periodista especializada en salud y celiaquía, @celicidad_singlu, estará con nosotras compartiendo sus consejos y experiencia.No es solo una cata, es una experiencia que transformará tu manera de disfrutar la comida.¡Te esperamos!",30,30,EUR,Muñeca Brava,https://schema.org/EventScheduled,2024-03-13T19:30:00Z,2024-03-13T21:00:00Z,Cata #GlutenFree,¡Ven y disfruta de una cata de deliciosos productos libres de gluten en nuestro evento #GlutenFree!,https://www.eventbrite.es/e/entradas-cata-glutenfree-859435754477,madrid
NA,Sold out,Contact the organizer to request a refund.,"Do you like laughing? Do you want to have a great night out? Are you, or have you ever met, a woman? Then That Time of the Month is the show for you! That Time of the Month is an English stand-up comedy showcase featuring the best women and gender-diverse comics in the Madrid comedy scene (and occasional out-of-town guests) plus some select rising stars. All genders are welcome to attend this raucously funny showcase where we celebrate each other, lift each other up, and most of all, laugh our heads off. Join us in this inclusive, intimate show where we prove that phrases like “funny for a girl” are chorradas. The lineup changes every show! This show's lineup:Camille Lefranc Leslie Magdalena Paula Pirela Jess D Chessi Khephra WhiteHost: Emily J. DOORS/DRINKS: 20:00 Every ticket includes 1 free drink from the bar (33 cl beer, wine or soft drinks) SHOW: 20:30 sharp — not Spanish sharp We recommend that you arrive right around 20:00 (8:00 PM) for the best seats. Follow us on Instagram (@madridcomedylab) to be the first to hear about our latest shows. +++ Our Refund & Cancellation Policy: At Madrid Comedy Lab, we value our audience and aim to provide an enjoyable experience for all. Please take note of our refund policy: Our Venue: Madrid Comedy Lab Located in the vibrant heart of Lavapiés, Madrid, our comedy club brings laughter to one of the city's most dynamic neighborhoods. Lavapiés is renowned for its rich cultural tapestry, bustling streets, and diverse community, making it the perfect backdrop for a night of comedy. Nestled amidst the eclectic charm of Lavapiés, our venue offers an intimate and inviting space where laughter knows no bounds. With top-notch comedians taking the stage and a warm, welcoming atmosphere, we promise you an evening filled with unforgettable moments and endless laughter. Join us for a comedy experience like no other, right here in the heart of Lavapiés. Get ready to laugh, unwind, and create lasting memories at Madrid Comedy Lab.",9.1,11.32,EUR,Madrid Comedy Lab,https://schema.org/EventScheduled,2024-03-13T19:30:00Z,2024-03-13T21:00:00Z,That Time of the Month: Women’s comedy showcase in English  w/ FREE Drinks,Come see the funniest women in Madrid show off their best material in this stand-up comedy showcase!,https://www.eventbrite.es/e/that-time-of-the-month-womens-comedy-showcase-in-english-w-free-drinks-tickets-859418372487,madrid
2 hours,NA,Contact the organizer to request a refund.,"“Information architecture is the art of making the complex appear simple, the disordered appear ordered. It’s like being a digital Marie Kondo, but instead of tidying houses, we’re tidying websites.” What is this Mindshop™ about? Welcome to the future of information organization and accessibility! ""Introduction to Information Architecture in the Digital AI Age"" is a beginner-level mindshop designed to empower you with the essential knowledge and skills needed to navigate and shape the digital landscape in the era of Artificial Intelligence (AI). Overview: you will embark on a journey to understand the foundational principles of information architecture (IA) while embracing the transformative influence of AI on how information is structured, searched, and utilized. Whether you're an aspiring information architect, a content strategist, or simply intrigued by the evolving digital world, this course is your gateway to mastering IA in the context of AI-driven technologies. Learning objectives: Most suitable for? Mindshop Format: a dynamic blend of interactive lectures, hands-on exercises, group discussions, and case studies. You'll have the opportunity to collaborate with peers on AI-powered IA projects and gain practical insights into emerging AI trends. A certificate of completion is offered upon request* Prerequisites: No prior experience in information architecture or AI is required. A passion for optimizing information access and a curiosity about AI's impact on our digital world are all you need to embark on this exciting learning journey. Join us as we explore the cutting-edge fusion of information architecture and Artificial Intelligence. Enroll now to shape the future of information organization and user experiences in the digital AI age. 6 ,000+ Alumni & countin', thank YOU! Welcome aboard!🚀",77.77,99.99,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T20:00:00Z,MINDSHOP™| Information Architecture in the Digital AI Age,"User-centric IA is not just about organizing content; it's about orchestrating a symphony of user needs, expectations, harmonized by AI",https://www.eventbrite.com/e/mindshoptm-information-architecture-in-the-digital-ai-age-tickets-810125064877,madrid
NA,Sold out,Contact the organizer to request a refund.,"Mindfulness ¡Únete a nuestras clases de mindfulness y redescubre la serenidad que yace en tu interior! 🧘🌼 En este taller especial, te guiaremos a través de prácticas de mindfulness cuidadosamente seleccionadas para ayudarte a alcanzar un estado de paz y armonía. Información 📍Espacio: Gaming Room | Planta 01  📅 Fecha y hora: Todos los miércoles | 10:00 - 11:00 AM ------- Mindfulness Join our mindfulness classes and rediscover the serenity that lies within you! 🧘🌼 In this special workshop, we will guide you through carefully selected mindfulness practices to help you reach a state of peace and harmony. Information 📍Space: Gaming Room | Floor 01 📅 Date and time: Every Wednesday | 10:00 - 11:00 AM",3,3,EUR,The Social Hub -  Madrid,https://schema.org/EventScheduled,2024-03-13T09:00:00Z,2024-03-13T10:00:00Z,Mindfulness,¿Está listo para sumergirse en la tranquilidad y reconectar consigo mismo?,https://www.eventbrite.dk/e/mindfulness-tickets-852933104877,madrid
NA,Sold out,Contact the organizer to request a refund.,"Full Body Training  ¡Bienvenido a las clases de Full Body Training con Yessica Mahalo! Prepárate para una experiencia de entrenamiento única que transformará tu cuerpo y tu mente. Yessica Mahalo, te guiará a través de intensas y efectivas sesiones diseñadas para trabajar cada músculo de tu cuerpo. En estas clases, experimentarás una combinación perfecta de ejercicios de fuerza, resistencia y cardio, diseñados para maximizar tus resultados en cada sesión. 📍 Espacio: Plaza 📅 Fecha y Hora: Todos los miércoles, 19:00 AM - 20:00 AM ------ Full Body Training Welcome to Full Body Training classes with Yessica Mahalo! Get ready for a unique training experience that will transform your body and mind. Yessica Mahalo, will guide you through intense and effective sessions designed to work every muscle in your body. In these classes, you will experience a perfect combination of strength, endurance and cardio exercises, designed to maximise your results in every session. 📍 Space: Plaza 📅 Date and Time: Every Wednesday, 19:00 AM - 20:00 AM",3,3,EUR,The Social Hub -  Madrid,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T19:00:00Z,Full Body Training by Mahalo Moves,Prepárate para una experiencia de entrenamiento única que transformará tu cuerpo y tu mente,https://www.eventbrite.dk/e/full-body-training-by-mahalo-moves-tickets-852835141867,madrid
1 hora,NA,Reembolsos hasta 1 día antes del evento,"¿Qué incluye tu experiencia? ¿Eres fan de los baños relajantes y las sorpresas intergalácticas? ¡Te presentamos el evento más emocionante del momento en Lush Alcalá: el Taller de Bomba de Baño Intergalactic! 🚀🛁 ¿Qué te parecería sumergirte en un viaje cósmico mientras creas tu propia bomba de baño? En este evento tan especial, podrás aprender a confeccionar una bomba de baño única y llevarla a casa para disfrutar de un baño intergaláctico lleno de color y aroma. ✨✨✨ ¡Reserva tu entrada cuanto antes, ya que las plazas son limitadas! Ven a vivir una experiencia única en el espacio estelar de Lush Alcalá. ¡Que los baños intergalácticos sean una realidad en tu vida! 🛀💫",8.91,8.91,EUR,Lush Alcalá,https://schema.org/EventScheduled,2024-03-13T17:00:00Z,2024-03-13T18:00:00Z,Planes en Madrid: Crea tu propia bomba de baño en LUSH Alcalá,¿Buscas planes en Madrid? ¡Crea tus propias bombas de baño! Un taller cerca de ti con manualidades para niños/as y para toda la familia.,https://www.eventbrite.es/e/entradas-planes-en-madrid-crea-tu-propia-bomba-de-bano-en-lush-alcala-848286175787,madrid
