Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"¡No te pierdas la oportunidad de ser parte de una historia inspiradora en el evento de Cascajares!  Únete a nosotros para descubrir la increíble travesía de dos jóvenes emprendedores, Alfonso Jiménez Rodríguez-Vila y Francisco Iglesias, quienes, con tan solo 19 años, dieron vida al exitoso proyecto ""Cascajares"". Esta empresa, dedicada a la transformación de productos agroalimentarios, se ha destacado en el mercado gourmet a nivel nacional e internacional, alcanzando una impresionante facturación de 12 millones de euros desde su fundación en 1985. Pero la historia toma un giro inesperado: la fatídica noche del 26 de enero de 2023, un devastador incendio arrasó la fábrica, dejando solo ruinas y cenizas. Al día siguiente, ni Alfonso ni sus empleados tenían un lugar al cual acudir. Sin embargo, contra todo pronóstico, ocho meses después, Cascajares ha renacido con fuerza y determinación. ¿Cómo se reconstruye un empresario después de un golpe tan fuerte? ¿Cómo enfrentar una crisis social y económica de tal magnitud? Estas preguntas y muchas más serán respondidas por Alfonso Jiménez en primera persona, mientras comparte su experiencia de descender al infierno y renacer como un Ave Fénix empresarial. Únete a nosotros para escuchar cómo se gestiona una crisis, se lidia con la Administración y los medios de comunicación, y se levanta la moral del equipo. Descubre cómo Cascajares aprovechó el shock del fuego para cohesionar al equipo y reforzar la marca. Alfonso compartirá sus lecciones aprendidas, ofreciendo valiosos insights para aquellos que, como él, se enfrentan a la adversidad en el mundo empresarial. ¡Este evento es una oportunidad única para inspirarte, aprender y conectarte con la resiliencia empresarial! No te lo pierdas. ¡Te esperamos para ser parte de esta increíble historia de superación y éxito!",65,65,EUR,ASEME,https://schema.org/EventScheduled,2024-03-12T13:00:00Z,2024-03-12T15:00:00Z,De la Empresa a la Mesa- Cascajares,¡No te pierdas la oportunidad de ser parte de una historia inspiradora en el evento de Cascajares!,https://www.eventbrite.es/e/entradas-de-la-empresa-a-la-mesa-cascajares-851886564647,madrid
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,¡No te pierdas el I Encuentro de Arquitectura Saludable: La Luz! ¿Te interesa la arquitectura y su impacto en nuestra salud? Entonces este evento es para ti. Ven y descubre cómo la luz influye en nuestro bienestar en el COAM | Colegio Oficial de Arquitectos de Madrid. Será el martes 12 de marzo de 2024 a las 9:45 horas.  ¡Te esperamos para aprender y compartir juntos sobre este apasionante tema!,50,100,EUR,Observatorio de Arquitectura Saludable (OAS),https://schema.org/EventScheduled,2024-03-12T08:45:00Z,2024-03-12T11:00:00Z,I ENCUENTRO DE ARQUITECTURA SALUDABLE: LA LUZ,Ven y descubre cómo influye la luz en nuestra salud y bienestar en nuestro primer Encuentro de Arquitectura Saludable. ¡Te esperamos!,https://www.eventbrite.es/e/entradas-i-encuentro-de-arquitectura-saludable-la-luz-844660009827,madrid
1 hour,NA,Contact the organizer to request a refund.,"Conversatorio + Ejercicio Desarrollo Personal by Greta Libros Para celebrar el mes de la mujer proponemos un conversatorio de Greta Libros en el que, a partir de libros como Las mujeres detras de Picasso de Eugenia Tenenbaum, pondremos en valor la importancia de rescatar figuras femeninas olvidadas tragiversadas por la Historia. La propuesta tendra también carácter práctico, con una parte final orientada al desarrollo personal: afianzar la asertividad y afrontar conversaciones difíciles. ¿Quiénes son ellas? Patricia OsunaPeriodista y fundadora del club Greta Libros con Garbo. Más de 20 años de experiencia como redactora y jefa de sección de VIAJES de El Mundo. Actualmente compagina la dirección de Greta con la coordinación de los Encuentros de Literatas de Las Asilvestradas. Teresa SanchoLicenciada en Investigación y Técnicas de Mercado, así como en Co- mercio Internacional y Empresariales. Más de 15 años de experiencia internacional. Coach ontológico ICF, le apasiona el desarrollo de ha- bilidades para relacionarnos en armonía con nuestros valores. Información 📍 Espacio: Terracota 📅 Fecha y hora: Martes 12 de marzo | 18:30 PM ------ Conversation + Exercise Personal Development by Greta Libros To celebrate Women's Month, we propose a Greta Libros conversation in which, based on books such as Eugenia Tenenbaum's Las mujeres detras de Picasso, we will highlight the importance of rescuing forgotten female figures that have been misrepresented by history. The proposal will also be of a practical nature, with a final part oriented towards personal development: strengthening assertiveness and dealing with difficult conversations. Who are they? Patricia OsunaJournalist and founder of the club Greta Libros con Garbo. More than 20 years of experience as editor and head of the TRAVEL section of El Mundo. She currently combines the direction of Greta with the coordination of the Literary Encounters of Las Asilvestradas. Teresa SanchoGraduate in Market Research and Techniques, as well as in International Business and Business Studies. More than 15 years of international experience. ICF Ontological Coach, she is passionate about the development of skills to relate in harmony with our values. Information 📍 Venue: Terracota 📅 Date and time: Tuesday, March 12 | 18:30 PM",3,3,EUR,The Social Hub -  Madrid,https://schema.org/EventScheduled,2024-03-12T17:30:00Z,2024-03-12T18:30:00Z,Conversatorio + Ejercicio Desarrollo Personal by Greta Libros,"Ven a explorar la importancia de rescatar figuras femeninas olvidadas  inspirándonos en libros como ""Las mujeres detrás de Picasso"".",https://www.eventbrite.dk/e/conversatorio-ejercicio-desarrollo-personal-by-greta-libros-tickets-853514333347,madrid
1 hora,NA,Contacta con el organizador para solicitar un reembolso.,"Control peso en grupo Barrio de la Paz ¿Quieres perder peso y no te sientes acompañado o motivado? ¡Entonces únete a nuestro grupo de control de peso en el Barrio de la Paz! (Zona norte Madrid). En este evento semanal, te ayudaremos a alcanzar tus objetivos de peso de manera divertida y motivadora.1. Reuniones grupales semanales de 1 hora, donde te pesas para ver tu evolución, compartes tus experiencias semanales con tus compañeros, evalúas cuantos puntos has conseguido y se hace una pequeña charla. Ademas se comparte un menú semanal variado y saludable cada semana. Los grupos son de máximo 10 personas y se intenta que todos tengan un perfil similar. 2. Grupo de whatsapp del equipo, donde también se incentiva la interacción, la ayuda entre participantes y se comparten muchos consejos, recetas, ideas saludables y puedes resolver todas tus dudas. No te pierdas esta oportunidad de cuidar de ti mismo y disfrutar del proceso junto a otras personas con metas similares. ¡Te esperamos! Punto de encuentro: Centro Cultural Valle Inclán. C/ Arzobispo Morcillo CP: 28029",0,0,EUR,NA,https://schema.org/EventScheduled,2024-03-12T16:00:00Z,2024-03-12T17:00:00Z,Control peso en grupo Barrio de la Paz,Cambia tus hábitos en equipo para adelgazar con un sistema de puntos y premios.,https://www.eventbrite.com/e/entradas-control-peso-en-grupo-barrio-de-la-paz-852531904877,madrid
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Tango Nuestro: Mariel Martínez, Juan Esteban Cuacci y Sergio Menem inician un Ciclo de Conciertos en Madrid Todos los Martes, figuras destacadas del tango, Mariel Martínez en la voz, Juan Esteban Cuacci en el piano y Sergio Menem en guitarra, realizan un interesante ciclo de conciertos titulado ""Tango Nuestro"" en la sala Collage Burlesque en el corazón Madrid.Los artistas argentinos afincados desde hace años en España compartirán su apasionante repertorio tanguero fusionando lo tradicional con lo contemporáneo, creando una experiencia musical fresca y cautivadora.",12,12,EUR,Tercer Ojo Producciones,https://schema.org/EventScheduled,2024-03-12T19:30:00Z,2024-03-12T20:30:00Z,Tango Nuestro,Tango Nuestro: Mariel Martínez y Juan Esteban Cuacci inician un Ciclo de Conciertos en Madrid,https://www.eventbrite.es/e/entradas-tango-nuestro-811300751387,madrid
NA,Sold out,No Refunds,"Business English Conversation Join us for a fun and interactive Business English Conversation event! Improve your English skills in a relaxed and supportive environment. Whether you're a beginner or an advanced speaker, this event is perfect for practicing your English in a business setting. Location: VIPS, Calle de Isabel Colbrand, 20, Fuencarral-El Pardo, 28050 Madrid, Spain Don't miss out on this opportunity to network, learn, and have a great time! See you there!",5,5,EUR,InglesUK Madrid,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T11:00:00Z,Business English Conversation,Improve your English skills for business interactions in a fun and engaging environment!,https://www.eventbrite.es/e/business-english-conversation-tickets-848203729187,madrid
NA,Sold out,Contact the organizer to request a refund.,"Chinese Lessons Únete a nosotros en nuestras clases introductorias de chino, donde explorarás la fascinante lengua mandarín de una manera divertida y participativa. Experimenta la magia de los caracteres chinos, sumérgete en las expresiones cotidianas y aprende las habilidades esenciales para comunicarte en un nuevo idioma. Información 📍 Espacio: Meeting 1 📅 Fecha y hora: Todos los martes de 18:00 a 20:00 ------- Chinese Lessons Join us for our introductory Chinese classes, where you will explore the fascinating Mandarin language in a fun and engaging way. Experience the magic of Chinese characters, immerse yourself in everyday expressions and learn the essential skills to communicate in a new language. 📍 Space: Meeting 1 📅 Date and time: Every Tuesday from 18:00 to 20:00",3,3,EUR,The Social Hub -  Madrid,https://schema.org/EventScheduled,2024-03-12T17:30:00Z,2024-03-12T19:00:00Z,Chinese Lessons,"We start the month with the exciting launch of our Chinese classes, which will take place every Tuesday at 6.30 p.m.",https://www.eventbrite.dk/e/chinese-lessons-tickets-852822293437,madrid
2 horas,NA,Contacta con el organizador para solicitar un reembolso.,"Entendemos que el posparto es un momento a menudo desafiante para las nuevas mamás y por eso, desde INTIMINA queremos acompañarles y hacerles más fácil el camino... Te invitamos a la presentación de I Guía sobre Incontinencia y Posparto de INTIMINA y la clase de yoga, impartida por Samantha Jameson, doula y experta en yoga, enfocada en posiciones que beneficien a transitar el posparto. También nos acompañarán las expertas de INTIMINA Irene Aterido, sexóloga, coach menstrual especializada en salud ginecológica y María Pérez, fisioterapeuta experta en suelo pélvico, que nos dejarán las claves sobre cómo transitar este período de la forma más saludable, tanto emocional como físicamente. 12 de marzo de 2024, 18h., v22 (Calle del Gral. Castaños, 11, Centro, 28004 Madrid).",16.86,16.86,EUR,INTIMINA,https://schema.org/EventScheduled,2024-03-12T17:00:00Z,2024-03-12T19:00:00Z,Sesión de Yoga posparto con Samantha Jameson #EmbraceTheRealKnowledge,INTIMINA invita a las nuevas mamás a una sesión de yoga posparto. Para conectar con nuestros cuerpos y beneficiar este período,https://www.eventbrite.com/e/entradas-sesion-de-yoga-posparto-con-samantha-jameson-embracetherealknowledge-828405231347,madrid
NA,Sold out,Refunds up to 7 days before event,"Sports Pub Madrid has 4 areas and 6 screens showing live sports. This cozy pub offers a full service bar with a great variety of beers on tap or bottle, wines, cocktails, and long drinks. There is also a food menu, which includes tapas, tacos, and snack. The pub is located in a very popular nightlife area of Madrid, in the neighborhood called 'Malasaña'. Sports Pub Madrid cuenta con 4 zonas y 6 pantallas que muestran deportes en vivo. Este acogedor pub ofrece un servicio completo de bar con una gran variedad de cervezas de barril o botella, vinos, cócteles, copas y combinados. También hay un menú de comida, que incluye tapas, tacos y picoteo. El pub está situado en una zona muy popular de la noche madrileña, en el barrio 'Malasaña'. Reservations You can choose tickets with admission and seating at the tables in the 4 areas of the pub, or tickets with only the admission to the venue. The 6 screens locations are marked with TV 1-A, TV 1-B, TV 2, TV3, TV 4-A and TV 4-B. For your convenience, pick seats at the same table, or in the case of large groups, at nearby tables. Make your reservation as soon as possible, the number of seats in the venue is limited. Reservas Puede elegir entradas con admisión y asiento en las mesas de las 4 zonas del pub, o entradas sólo con admisión en el local. Las ubicaciones de las 6 pantallas están marcadas con TV 1-A, TV 1-B, TV 2, TV 3, TV 4-A y TV 4-B. Para su comodidad, elija asientos en la misma mesa o, en el caso de grupos grandes, en mesas cercanas. Haga su reserva lo antes posible, el número de plazas en el local es limitado. Venue Interiors https://sportspubmadrid.com/about Food & Drinks Menu https://sportspubmadrid.com/menu Important Doubts: sportspubmadrid.com/contact Importante Dudas: sportspubmadrid.com/contact",1,2,EUR,Sports Bar Madrid,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-12T22:00:00Z,Arsenal v Porto | Champions League - Sports Pub Madrid,"Cozy bar where to watch live sports in Madrid. Book your table to enjoy beers, snacks, and cocktails till late hours of the night.",https://www.eventbrite.es/e/arsenal-v-porto-champions-league-sports-pub-madrid-tickets-858436485637,madrid
NA,Sold out,Refunds up to 7 days before event,"Sports Pub Madrid has 4 areas and 6 screens showing live sports. This cozy pub offers a full service bar with a great variety of beers on tap or bottle, wines, cocktails, and long drinks. There is also a food menu, which includes tapas, tacos, and snack. The pub is located in a very popular nightlife area of Madrid, in the neighborhood called 'Malasaña'. Sports Pub Madrid cuenta con 4 zonas y 6 pantallas que muestran deportes en vivo. Este acogedor pub ofrece un servicio completo de bar con una gran variedad de cervezas de barril o botella, vinos, cócteles, copas y combinados. También hay un menú de comida, que incluye tapas, tacos y picoteo. El pub está situado en una zona muy popular de la noche madrileña, en el barrio 'Malasaña'. Reservations You can choose tickets with admission and seating at the tables in the 4 areas of the pub, or tickets with only the admission to the venue. The 6 screens locations are marked with TV 1-A, TV 1-B, TV 2, TV3, TV 4-A and TV 4-B. For your convenience, pick seats at the same table, or in the case of large groups, at nearby tables. Make your reservation as soon as possible, the number of seats in the venue is limited. Reservas Puede elegir entradas con admisión y asiento en las mesas de las 4 zonas del pub, o entradas sólo con admisión en el local. Las ubicaciones de las 6 pantallas están marcadas con TV 1-A, TV 1-B, TV 2, TV 3, TV 4-A y TV 4-B. Para su comodidad, elija asientos en la misma mesa o, en el caso de grupos grandes, en mesas cercanas. Haga su reserva lo antes posible, el número de plazas en el local es limitado. Venue Interiors https://sportspubmadrid.com/about Food & Drinks Menu https://sportspubmadrid.com/menu Important Doubts: sportspubmadrid.com/contact Importante Dudas: sportspubmadrid.com/contact",1,2,EUR,Sports Bar Madrid,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-12T22:00:00Z,Barcelona v Napoli | Champions League - Sports Pub Madrid,"Cozy bar where to watch live sports in Madrid. Book your table to enjoy beers, snacks, and cocktails till late hours of the night.",https://www.eventbrite.es/e/barcelona-v-napoli-champions-league-sports-pub-madrid-tickets-858445994077,madrid
