Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
2 ore 30 minuti,eTicket mobile,Contatta l'organizzatore per richiedere un rimborso.,"♛BIZARRE BURLESQUE♛ E’ un racconto irriverente ed eccentrico, scandaloso ed immorale. Uno show, ogni volta diverso, che, in un contenitore unico come La Bottega, fonde burlesque, teatro e musical. ♛KABARETT♛ Il Kabarett tedesco degli anni 30, tra erotismo e decadenza, danza e libertà Guest Tara D'arsonE con Lola Itsy, Liz Beth, Merisi, Elisabetta Ventura, Eleonora Notaro e Sophia Angelozzi ♛ORARI E DURATA♛ L o spettacolo è composto da due tempi di circa 30 minuti. P er orari di accesso e di svolgimento, potete consultare il programma della serata. ♛FORMULE♛ Esistono tre tipologie di biglietto: a) gli sgabelli laterali, con, compresa nell'acquisto, una coppa di champagne b) tavolini centrali, con, compresi nell'acquisto, una bottiglia di champagne per tavolo ed aperitivo di finger food dolci e salati (vellutata di zucca e noci, bignè di crema di formaggio, cous cous vegetariano e profiterole) c ) tavolini centrali, con trattamento come per i biglietti a) ♛ACQUISTO E TESSERAMENTO♛ L’evento, organizzato in associazione con l’ENAC, richiede che i partecipanti siano tesserati per l’anno 2023-24. Chi ancora non l’avesse fatto può associarsi qui https://www.labottegadegliartisti.it/tesseramento ♛PAROLA SEGRETA DI ACCESSO E DRESS CODE♛ P er conoscere la parola segreta e l'outfit della serata, potete consultare la pagina www.labottegadegliartisti.it/show ♛REGOLE♛ Durante lo spettacolo è vietato effettuare video o fotografie.",24.68,33.22,EUR,La Bottega degli Artisti,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T20:30:00Z,Bizarre Burlesque - KABARETT - guest TARA D'ARSON,"L'appuntamento più importante d'Italia, con il burlesque di tutto il mondo.",https://www.eventbrite.it/e/biglietti-bizarre-burlesque-kabarett-guest-tara-darson-846896218387,roma
8 ore,eTicket mobile,Niente rimborsi,"Dopo il successo di “ZANZU”, uscito nel 2023, il cantautore romano presenterà il suo nuovo singolo - “GENNAIO” sul palco del Wishlist Club di Roma il 9 Marzo 2024. In occasione dell’uscita di GENNAIO saranno disponibili presso il Wishlist le opere e il merch realizzati dall’artista Livia Giuliani nell’ambito della collab Livia Giuliani X Zanzu.",7.61,7.61,EUR,Zanzu Official,https://schema.org/EventScheduled,2024-03-09T20:00:00Z,2024-03-10T04:00:00Z,Zanzu in Concerto,"Zanzu Live in concerto sul palco del Wishlist Club, Via dei Volsci 126, Roma (RM)",https://www.eventbrite.com/e/biglietti-zanzu-in-concerto-841413148377,roma
6 ore,eTicket mobile,Rimborsi fino a 7 giorni prima dell'evento,"Il corso sarà un viaggio alla scoperta del mondo delle bistecche, scopriremo insieme tagli, razze e tecniche di cottura per cucinare al meglio le nostre bistecche, di manzo e non! RICETTE: Rimborso del corso 90€ di cui 20€ (più prevendita) alla registrazione + 70€ saldo il giorno del corso",22.55,22.55,EUR,Sweet'n Smoke BBQ Academy,https://schema.org/EventScheduled,2024-03-09T09:00:00Z,2024-03-09T15:00:00Z,LA BISTECCA PERFETTA… NON SOLO MANZO !,Un corso sulle bistecche come hai sempre desiderato,https://www.eventbrite.it/e/biglietti-la-bistecca-perfetta-non-solo-manzo-780882489547,roma
1 giorno 7 ore,eTicket mobile,Rimborsi fino a 7 giorni prima dell'evento,"Siamo costituiti da due tipi di energie: le più grossolane prodotte dai cibi ingeriti e le più sottili, prese dall'ambiente esterno. Gli organi non sono solo unità capaci di immagazzinare, trasformare e distribuire energia; fanno parte di meccanismi più sottili gestiti in maniera equilibrata da corpo mente e anima. Gestire male questi aspetti ci conduce alla malattia. Sapere di cosa si occupi ogni singolo organo ci permetterà di effettuare i cambiamenti profondi su di se stessi. Guardando alla malattia in un nuovo modo, comprenderemo quali siano i comportamenti da cambiare affinché la malattia possa arrestarsi e talvolta regredire. Per favorire il riequilibrio,  Luca Apicella, studioso di spicosomatica integrale di Dahlkle e counselor a indirizzo psicosomatico, ha ideato il metodo che verrà insegnato durante il corso RRP: R: Riconoscere il messaggio dell'organo; R: Risolvere il problema comportamentale P: Mettere in pratica il cambiamento. Le problematiche e le malattie individuate in un organo diventeranno il meccanismo per cambiare i nostri comportamenti avvicinandoci alla felicità, riconoscendo una direzione di vita che finora, probabilmente, non abbiamo individuato. Un lavoro che ha richiesto molti mesi di stesura e ispirato agli scritti del dottor R. Dahlke dove è stata reso più semplice, intuitivo e fruibile il lavoro simbolico sugli organi e sulle patologie. Questo modulo è aperto a tutti e parte integrante del Percorso formativo completo di Cristalloterapia e del Percorso formativo completo di Reiki Usui dell'anno accademico in corso. Programma Giorno 1 Imparare a riconoscere le funzioni simboliche profonde degli organi: anima e   corpo sono uniti. Giorno 2 Imparare a riconoscere le patologie degli organi studiati. Strumenti : dispense di studio a colori, slide, audio di supporto. meditazioni, lavori di gruppo.  L﻿'insegnante Luca Apicella Naturopata, Counselor a indirizzo psicosomatico, Reiki master e Formatore in Cristalloterapia (Cristallogia), Esperto facilitatore in Medicina Forestale, dall’esperienza ventennale maturata attraverso lavori di gruppo e individuali. Fondatore di Le Porte di Atlantide e di Atlas ricerca olistica. Utilizza tecniche singole o integrate come la pulizia e riequilibrio dei chakra e dei corpi sottili, la cristalloterapia, il Reiki Usui e Karuna, la floriterapia di E. Bach e australiana, la fitoterapia, la tarologia, la medicina simbolica, la medicina tradizionale cinese e la riflessologia plantare. Opera e riceve su appuntamento. Offre supporto nel lavoro introspettivo individuale che punta alla modifica degli schemi comportamentali disfunzionali. Lavora sul circuito energetico e dei corpi sottili attraverso il metodo da lui ideato e consolidato negli ultimi due decenni: RICONOSCERE – RISOLVERE – PRATICARE. • Inizia il suo percorso di formazione con il Reiki metodo Usui nel 1995 a Napoli, consegue il titolo di Reiki Master a Roma nel dicembre 2007. Nel frattempo viene iniziato al Karuna Reiki. • Nel 2000 completa la formazione relativa alle Tecniche Sciamaniche della Trance Dance e del Recupero dell’anima. • Nel 2001 inizia lo studio della Cristalloterapia, le cui ricerche e studi quotidiani a distanza di vent’anni su pietre e cristalli sono tutt’ora in corso. • Nel 2003 dà vita al progetto “Le Porte di Atlantide” dove propone al pubblico pietre e cristalli per la Cristalloterapia. Contestualmente inizia consulenze individuali basate sulle Discipline Bionaturali. • Prosegue il proprio cammino con gli studi di Guarigione con Archetipi e riceve nel 2006 la tecnica di intervento Emotional Freedom Techniques (E.F.T.). • Nel 2007 si diploma come Naturopata acquisendo tecniche come la Riflessologia Plantare, l’Iridologia, la Nutrizione e Alimentazione naturale, la Fitoterapia. I Fiori di Bach ed in seguito i Fiori australiani divengono dei potenti alleati nei lavori che propone. • E’ continuo anche il lavoro introspettivo su se stesso che lo porta a scrivere il libro “Salto nella nuova realtà” (ed. KimeriK 2006). Conduce in collaborazione con altri terapeuti seminari esperienzali sulla Trance Dance la Biomusica e il Respiro (TBR). • Approfondisce in seguito la teosofica Steineriana e l’Esoterismo. • Dal 2008 conduce seminari di Reiki Usui di primo, secondo livello e Master. • Dal 2009 conduce i seminari di Cristalloterapia di primo, secondo livello e Master. • Dal 2010 conduce il percorso formativo relativo al Simbolismo della malattia basandosi sugli studi del Dott. R. Dahlke dal titolo “Perché ci ammaliamo? Il simbolismo della malattia” • Nel 2010 crea insieme ad altri colleghi “Officina d’integrazione emozionale”, integrando discipline quali la Trance dance, le Costellazioni familiari ed il Trasformation breath. • Dal 2011 avvia la conduzione di gruppi di condivisione esperienziali di Reiki Usui. • Dal 2013 avvia la conduzione di gruppi di approfondimento aperti ai partecipanti dei corsi su “La cristalloterapia e le tecniche complementari”. • Dal 2016 al 2018 cura la sezione di cristalloterapia della rivista cartacea e digitale Vivere light (di Luca Sardella e Janira Majello). • Dal 2017 conduce incontri esperienziali di Tarocchi e Gestalt. • Nel 2017 a Firenze frequenta un Master sulla CNV Comunicazione Non Violenta. • Nel 2020 fonda ATLAS RICERCA OLISTICA ASDPS ETS di cui è presidente, che diventa il fulcro di tutte le attività consolidate negli ultimi venti anni. L’Associazione si pone l’obiettivo di contribuire allo sviluppo e al benessere della persona attraverso le discipline bio naturali. Costituisce una comunità di ricerca spirituale e interiore basata su una forte spinta etica. •N el 2020 dopo un appagante e nutriente lavoro divulgativo durato bel 17 anni, decide di cedere l'attività commerciale Le Porte di Atlantide fondate nel 2003 dedicandosi totalmente alla ricerca, allo studio e alla divulgazione. • Nel 2020 ottiene il Master in Counseling psicosomatico integrato. • Nel 2021 diviene Esperto facilitatore in Medicina Forestale e Forest Therapy. • Dal 2021 conduce esperienze di Forest Therapy su diverse tematiche introspettive e ludiche con adulti e bambini. • Nel 2021 completa il triennio e diviene Counselor Psicosomatico integrato. • Dal 2022 conduce gruppi di Forest Therapy a favore di persone portatrice di sclerosi multipla in collaborazione con la dott.ssa Giovanna Borriello esperta internazionale di sclerosi multipla, responsabile sclerosi multipla del centro San Pietro Fatebeenefratelli di Roma e docente presso l’universa la Sapienza di Roma. • Nel 2022 scrive il libro “La via della cristalloterapia – apprendere e crescere con l’autotrattamento, edito da Susil edizioni e in vendita nelle librerie e su amazon.it . • Dal 2022 conduce in collaborazione con la dott.ssa Elena Cattaneo la Forest Therapy e il Biblioaiuto. • Nell’autunno del 2022 scrive il libro “I cristalli dei 7 chakra”, tradotto in uscita in 4 lingue diverse, illustrato dall’illustratrice internazionale Alessandra De Cristofaro e edito da Vivida edizioni (White star), in vendita in tutte le librerie fisiche e nei bookstore on line. • Dal 2022 conduce a Roma in collaborazione con un suo collega, il Cerchio di uomini, percorso di aiuto e sperimentazione delle dinamiche maschili atte alla riacquisizione del sano potere antico del Maschile Sacro. • Nell'autunno del 2023 scrive il mazzo di carte ""L'oracolo dei cristalli e dei 7 chakra"" tradotto in uscita in 3 lingue diverse, illustrato dall’illustratrice internazionale Alessandra De Cristofaro e edito da Vivida edizioni (White star), in vendita in tutte le librerie fisiche e nei bookstore on line. •Alla fine del 2023 esce il nuovo libro “Aura e chakra”, tradotto in uscita in 3 lingue diverse, illustrato dall’illustratrice internazionale Alessandra De Cristofaro e edito da Vivida edizioni (White star), in vendita in tutte le librerie fisiche e nei bookstore on line. Congressi: Anno 2021 Relatore – Consiglio della Regione Lazio – La sclerosi multipla, l’altra faccia della luna, La medicina forestale e la sclerosi multipla Relatore – A.I.Me.f. – Primo Congresso Nazionale di Medicina Forestale, la biofilia e la spiritualità A nno 2023 Co-Relatore con la dottoressa Giovanna Borriello - Dolomiti Wellness Festival 2023 - La medicina forestale per il corpo, le emozioni, la mente e lo spirito. Attualmente opera tra Roma e i monti Simbruini nel frosinate. Riceve su appuntamento, effettuando un lavoro introspettivo che punta diritto alla modifica di schemi comportamentali disfunzionali, lavorando sul circuito energetico e dei corpi sottili attraverso una sua propria metodica. email: info@corsieseminari.it Maggiori info su: www.corsieseminari.it",30,140,EUR,Atlas Ricerca Olistica,https://schema.org/EventScheduled,2024-03-09T09:00:00Z,2024-03-10T16:00:00Z,Perché ci ammaliamo? La psicosomatica dell'anima,Le istruzioni pratiche,https://www.eventbrite.it/e/registrazione-perche-ci-ammaliamo-la-psicosomatica-dellanima-803040003267,roma
2 ore 30 minuti,eTicket mobile,Contatta l'organizzatore per richiedere un rimborso.,"-- English Below -- Tema: HEALING DANCE (Danza di guarigione) ""Metti il tuo corpo in movimento e la tua psiche guarirà da sola"". - Gabrielle Roth Quando: Sabato 9 marzo, dalle 11.00 alle 13.30 Dove: Istituto Pio IX, via di Santa Pisca 8 (Aventino) REGISTRAZIONE RICHIESTA (prima di sabato mattina)Email: oliver5rhythms@gmail.com Oggetto: ISCRIZIONE 9 marzo Cosa aspettarsi Liberatevi nel qui e ora attraverso questa meditazione di danza sui 5 ritmi. In questa classe il movimento diventa la medicina, la meditazione e la metafora. Le BODY WAVES evocano giocosamente una presenza fisica elevata e profonda attraverso una danza appassionata e una musica potente. Lasciatevi guidare in una relazione più profonda con il vostro corpo esteriore e interiore, con il vostro sé e la vostra vita, creando molti momenti per fermare la mente attraverso il movimento. Informazioni su Oliver OLIVER è un insegnante accreditato di 5Ritmi, formato a New York dalla fondatrice di 5Ritmi Gabrielle Roth e da suo figlio Jonathan Horan. Il suo background comprende i movimenti sacri e la meditazione seduta nella linea diretta di G.I. Gurdjieff e una pratica yoga dedicata (certificata da Richard Freeman). Oliver è anche un musicista. Ha vissuto a Berlino e a New York City, insegnando i 5 ritmi e gestendo la propria attività. ** Tutte le ore di lezioni e workshop di Oliver sono valide per i prerequisiti della Formazione per Insegnanti dei 5Ritmi **. Theme: HEALING DANCE “Put your body in motion and your psyche will heal itself.” - Gabrielle Roth When: Saturday, March 9th, 11AM to 1:30PM Where: Istituto Pio IX, via di Santa Pisca 8 (Aventino) REGISTRATION REQUESTED (Prior to Saturday morning) Email: oliver5rhythms@gmail.com Subject: REGISTRATION March 9th What to expect Liberate into the here and now through this 5 Rhythms Dance Meditation. In this class movement becomes the medicine, the meditation and the metaphor. BODY WAVES playfully evoke high and deep physical presence through passionate dancing and powerful music. Let yourself be guided into a deepening relationship with your outer and inner body, with your self and your life, creating many moments to still the mind through movement. About Oliver OLIVER is an accredited 5Rhythms teacher, trained in New York City by 5 Rhythms founder Gabrielle Roth and her son Jonathan Horan. His background includes sacred movements and seated meditation in the direct lineage of G.I. Gurdjieff and a dedicated yoga practice (Teacher Certified by Richard Freeman). Oliver also is a musician. He has been based in Berlin and New York City, teaching the 5Rhythms and running his own business. ** All of Oliver’s classes and workshops hours count toward 5Rhythms Teacher Training prerequisites.** PLEASE BRING: - Open mind - Comfortable dancing clothes - Water bottle PRICE: €25 NB: Se hai bisogno di supporto finanziario, non esitare a contattarmi privatamente. La mancanza di risorse economiche non deve costituire un motivo per non partecipare. Allo stesso tempo, se hai la possibilità di coprire il costo intero, ti preghiamo di farlo. In questo modo, potremo non solo sostenere le spese relative allo spazio, ma anche creare piccole borse di studio per coloro che altrimenti non potrebbero partecipare a causa delle limitate risorse finanziarie. Questo ci permetterà di costruire una tribù danzante inclusiva, dove tutti sono benvenuti a partecipare e a contribuire secondo le proprie possibilità. NB: If you need financial support, please don't hesitate to contact me privately. Lack of financial resources should not be a reason to not participate. At the same time, if you have the means to cover the full cost, we kindly ask you to do so. This way, we can not only cover the expenses related to the space, but also create small scholarships for those who otherwise couldn't participate due to limited financial resources. This will allow us to build an inclusive dancing community, where everyone is welcome to participate and contribute according to their abilities.",27.82,27.82,EUR,5 Rhythms Dance with Oliver in Berlin,https://schema.org/EventScheduled,2024-03-09T10:00:00Z,2024-03-09T12:30:00Z,5 Rhythms Dance with Oliver ~ HEALING DANCE,"5 Rhythms Classes in Berlin, New York City, California, Italy, Argentina & Brazil.",https://www.eventbrite.de/e/biglietti-5-rhythms-dance-with-oliver-healing-dance-842711632177,roma
4 ore,eTicket mobile,Rimborsi fino a 1 giorno prima dell'evento,"Partecipa al nostro Workshop di Falegnameria e Scopri il Gusto dell'Artigianato! Immagina di trasformare un semplice pezzo di legno in un capolavoro funzionale che riflette la tua creatività. Questa è l'esperienza che ti attende il prossimo 9 Marzo presso i nostri laboratori di Oz Officine Zero. In questo corso unico avrai l'opportunità di creare un comodino o piccolo tavolino (Altezza 38 cm, Larghezza 40 cm e Profondità 25 cm), guidato dalle competenze dei nostri esperti falegnami. La bellezza di questo corso è che metteremo a tua disposizione tutte le attrezzature necessarie. Non dovrai preoccuparti di portare strumenti, perché li abbiamo già pronti per te, così potrai concentrarti completamente sulla tua creatività e sul tuo progetto. Durante il workshop, utilizzeremo legno lamellare di Abete da 18 mm per creare un pezzo unico, che potrai personalizzare con le finiture che più ti ispirano, che sia olio, cera, laccatura o altro. Alla fine del corso, porterai a casa l'arredo che avrai realizzato, fiero del tuo lavoro artigianale. Non lasciarti sfuggire questa straordinaria occasione di imparare e creare nella falegnameria. Iscriviti al nostro workshop e vivi l'emozione di realizzare i tuoi progetti in un ambiente completamente attrezzato. Ti aspettiamo il 9 Marzo per una mattinata di pura ispirazione e realizzazione! Per ulteriori info su Oz Officine Zero",80,80,EUR,OZ - Officine Zero,https://schema.org/EventScheduled,2024-03-09T08:30:00Z,2024-03-09T12:30:00Z,WorkShop Falegnameria - Realizziamo un Comodino o piccolo Tavolino,"Preparati per un'esperienza straordinaria! Il 9 Marzo, presso il nostro laboratorio di falegnameria ad Oz Officine Zero",https://www.eventbrite.it/e/biglietti-workshop-falegnameria-realizziamo-un-comodino-o-piccolo-tavolino-849392595117,roma
NA,Sold out,Contact the organizer to request a refund.,NA,117.53,117.53,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-08T17:00:00Z,2024-03-08T20:00:00Z,Taste the Best of the Trastevere District - Food Tours by Cozymeal™,"Learn all about Rome's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Taste the Best of the Trastevere District”, with Guide Jorge or Local Guide for a fun 3-hour experience with 5 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Taste the Best of the Trastevere District",https://www.eventbrite.com/e/taste-the-best-of-the-trastevere-district-food-tours-by-cozymealtm-tickets-788767002337,roma
NA,Sold out,Contact the organizer to request a refund.,NA,96.19,96.19,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-08T17:00:00Z,2024-03-08T19:30:00Z,Homemade Pasta and Roman Sauce - Cooking Class by Cozymeal™,"Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “Homemade Pasta and Roman Sauce” with Chef Davide for an intimate 2.5-hour culinary experience and 3-course meal.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Homemade Pasta and Roman Sauce",https://www.eventbrite.com/e/homemade-pasta-and-roman-sauce-cooking-class-by-cozymealtm-tickets-797526161217,roma
NA,Sold out,Contatta l'organizzatore per richiedere un rimborso.,NA,33.22,49.23,EUR,Alta musica,https://schema.org/EventScheduled,2024-03-09T19:30:00Z,2024-03-09T20:30:00Z,Le Quattro Stagioni di A.Vivaldi,"Il  virtuosismo di ogni concerto dove l'abilità del solista risalta nei  passaggi tecnici, e nella riproduzione dei suoni della natura.",https://www.eventbrite.com/e/biglietti-le-quattro-stagioni-di-avivaldi-815748534827,roma
NA,Sold out,Contact the organizer to request a refund.,NA,85.51,85.51,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-09T10:00:00Z,2024-03-09T13:00:00Z,Culinary Excursion Through Rome - Food Tours by Cozymeal™,"Learn all about Rome's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Culinary Excursion Through Rome”, with Guide Jorge or Local Guide for a fun 3-hour experience with 8 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Culinary Excursion Through Rome",https://www.eventbrite.com/e/culinary-excursion-through-rome-food-tours-by-cozymealtm-tickets-790515732837,roma
