Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Contact the organizer to request a refund.,"📍C/ de Santander 31, 08020 BARCELONA 'El objetivo de la clase es explorar las diferentes formas en que el cuerpo se relaciona con el espacio y consigo mismo, trazando caminos, estableciendo direcciones y utilizando eficazmente las conexiones biomecánicas. Se explorará cómo el cuerpo puede sorprenderse a sí mismo con sus límites, adaptarse a diversos tipos de iniciaciones y crear una fisicalidad dentro de un juego de fluidez sensible y energía explosiva.' 'En esta clase trabajamos para despertar nuestra sensibilidad y capacidad lúdica a través del movimiento, los juegos y la improvisación. Trabajamos la fisicalidad y la teatralidad. Exploramos la ligereza y la pesadez.' 'Una exploración del espacio y de las personas que lo comparten. Nos centraremos en la comunicación, la confianza y la coordinación entre compañeros. Aprenderemos varios lifts, agarres y movimientos que requieren un esfuerzo sincronizado. Exploraremos la idea de ""caer"" en el espacio y cómo ceder nuestro peso a otra persona cuando estamos ""desequilibrados"".' 'El taller se propone como un espacio de exploración y entrenamiento en torno al lenguaje de las danzas africanas tradicionales y contemporáneas. El amplio repertorio y gestualidad de estas expresiones hacen referencia a diversos territorios, pueblos y festividades que se estudiarán en los distintos encuentros: danzas tradicionales del Oeste africano, danzas afrolatinoamericanas, técnicas afro-contemporáneas y parte del vocabulario de las danzas urbanas. El taller contará con músicos en directo una vez al mes.' . Si deseas comprar un bono de 10 clases (95€) o un bono de 5 clases (55€), por favor contáctanos al mail siguiente : communication@freezone-bcn.com . . . 📍C/ de Santander 31, 08020 BARCELONA 'The class aims to explore the different ways on how the body relates to space and to itself - carving pathways, anchoring directions, and efficiently utilizing biomechanical connections. It will explore how the body can surprise itself with its limits, adapt to various types of initiations, and create a physicality within a play of sensitive fluidity and explosive energy.' 'In this training we work on waking up our sensitivity and playfulness through movement, games and improvisation. We go through physicality and theatricality. We explore lightness and heaviness.' 'An exploration of space and the people who share it. We will focus on communication, trust and coordination between partners. We will learn various lifts, holds and movements that require synchronised effort. We will explore the idea of ""falling"" into space and how to give our weight to another person when we are ""out of balance"".' 'The class is proposed as a space for exploration and training around the language of traditional and contemporary African dances. The wide repertoire and gestuality of these expressions refer to different territories, peoples and festivities that will be studied in the different meetings: traditional West African dances, Afro-Latin American dances, Afro-contemporary techniques and part of the vocabulary of urban dances. The class will have live musicians once a month.' . If you wish to buy a 10-class package (95€) o a 5-class package (55€), please contact us at the following email : communication@freezone-bcn.com",15,15,EUR,"FREEZONE Home for Creation, Movement & Performance",https://schema.org/EventScheduled,2024-03-11T16:00:00Z,2024-03-11T17:30:00Z,AfterNOON dance classes,"Come train with us in FREEZONE in our new AfterNOON Classes: contemporary dance, dance theater, partnering, and African dances!",https://www.eventbrite.es/e/afternoon-dance-classes-tickets-816944622357,barcelona
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. The Healing Breathwork is a 75-minute online session of Soul Dimension Breathing, focused on addressing healing needs. With a deep focus on healing breathwork techniques, these sessions offer a powerful tool for healing and transformation at physical and emotional levels. You will learn how to use your breath to release emotional blocks, and accelerate the physical and emotional healing processes, and receive guidance to address your unique healing needs. As your week starts enjoy the opportunity to begin your healing breathwork journey with Soul Dimension Breathing Technique. During the Healing Breathwork session, you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions, and consciousness that will allow you to quickly and effectively access a profound connection with your body, mind, heart, and Soul unlocking all levels of self-healing. Sylvie has been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, healing breathwork, and meditation. ""It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide with breathwork from the physical to the soul dimension. Sylvie The Soul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras, energy, sound healing, and modern science-backed information about the powerful benefits of breathwork.",22.11,22.11,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Healing Breathwork | Accelerate emotional and physical healing • Eixample,"Release emotional blocks, physical tension, and accelerate physical and emotional healing in our online Healing Breathwork Session.",https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-eixample-tickets-820825770977,barcelona
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. The Healing Breathwork is a 75-minute online session of Soul Dimension Breathing, focused on addressing healing needs. With a deep focus on healing breathwork techniques, these sessions offer a powerful tool for healing and transformation at physical and emotional levels. You will learn how to use your breath to release emotional blocks, and accelerate the physical and emotional healing processes, and receive guidance to address your unique healing needs. As your week starts enjoy the opportunity to begin your healing breathwork journey with Soul Dimension Breathing Technique. During the Healing Breathwork session, you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions, and consciousness that will allow you to quickly and effectively access a profound connection with your body, mind, heart, and Soul unlocking all levels of self-healing. Sylvie has been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, healing breathwork, and meditation. ""It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide with breathwork from the physical to the soul dimension. Sylvie The Soul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras, energy, sound healing, and modern science-backed information about the powerful benefits of breathwork.",22.11,22.11,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Healing Breathwork | Accelerate emotional and physical healing • Badalona,"Release emotional blocks, physical tension, and accelerate physical and emotional healing in our online Healing Breathwork Session.",https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-badalona-tickets-820840304447,barcelona
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. The Healing Breathwork is a 75-minute online session of Soul Dimension Breathing, focused on addressing healing needs. With a deep focus on healing breathwork techniques, these sessions offer a powerful tool for healing and transformation at physical and emotional levels. You will learn how to use your breath to release emotional blocks, and accelerate the physical and emotional healing processes, and receive guidance to address your unique healing needs. As your week starts enjoy the opportunity to begin your healing breathwork journey with Soul Dimension Breathing Technique. During the Healing Breathwork session, you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions, and consciousness that will allow you to quickly and effectively access a profound connection with your body, mind, heart, and Soul unlocking all levels of self-healing. Sylvie has been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, healing breathwork, and meditation. ""It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide with breathwork from the physical to the soul dimension. Sylvie The Soul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras, energy, sound healing, and modern science-backed information about the powerful benefits of breathwork.",22.11,22.11,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Healing Breathwork | Accelerate emotional and physical healing • Hospitalet de Llobregat,"Release emotional blocks, physical tension, and accelerate physical and emotional healing in our online Healing Breathwork Session.",https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-hospitalet-de-llobregat-tickets-820833183147,barcelona
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. The Healing Breathwork is a 75-minute online session of Soul Dimension Breathing, focused on addressing healing needs. With a deep focus on healing breathwork techniques, these sessions offer a powerful tool for healing and transformation at physical and emotional levels. You will learn how to use your breath to release emotional blocks, and accelerate the physical and emotional healing processes, and receive guidance to address your unique healing needs. As your week starts enjoy the opportunity to begin your healing breathwork journey with Soul Dimension Breathing Technique. During the Healing Breathwork session, you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions, and consciousness that will allow you to quickly and effectively access a profound connection with your body, mind, heart, and Soul unlocking all levels of self-healing. Sylvie has been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, healing breathwork, and meditation. ""It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide with breathwork from the physical to the soul dimension. Sylvie The Soul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras, energy, sound healing, and modern science-backed information about the powerful benefits of breathwork.",22.11,22.11,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Healing Breathwork | Accelerate emotional and physical healing • Barcelona,"Release emotional blocks, physical tension, and accelerate physical and emotional healing in our online Healing Breathwork Session.",https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-barcelona-tickets-820802782217,barcelona
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. The Healing Breathwork is a 75-minute online session of Soul Dimension Breathing, focused on addressing healing needs. With a deep focus on healing breathwork techniques, these sessions offer a powerful tool for healing and transformation at physical and emotional levels. You will learn how to use your breath to release emotional blocks, and accelerate the physical and emotional healing processes, and receive guidance to address your unique healing needs. As your week starts enjoy the opportunity to begin your healing breathwork journey with Soul Dimension Breathing Technique. During the Healing Breathwork session, you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions, and consciousness that will allow you to quickly and effectively access a profound connection with your body, mind, heart, and Soul unlocking all levels of self-healing. Sylvie has been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, healing breathwork, and meditation. ""It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide with breathwork from the physical to the soul dimension. Sylvie The Soul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras, energy, sound healing, and modern science-backed information about the powerful benefits of breathwork.",22.11,22.11,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Healing Breathwork | Accelerate emotional and physical healing • Sabadell,"Release emotional blocks, physical tension, and accelerate physical and emotional healing in our online Healing Breathwork Session.",https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-sabadell-tickets-820885138547,barcelona
NA,Sold out,Contact the organizer to request a refund.,NA,98.92,98.92,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-11T08:30:00Z,2024-03-11T11:30:00Z,The Authentic Flavors of Barcelona - Food Tours by Cozymeal™,"Learn all about Barcelona's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “The Authentic Flavors of Barcelona”, with Guide Jorge or Local Guide for a fun 3-hour experience with 7 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit The Authentic Flavors of Barcelona",https://www.eventbrite.com/e/the-authentic-flavors-of-barcelona-food-tours-by-cozymealtm-tickets-801873554387,barcelona
NA,Sold out,Contact the organizer to request a refund.,NA,121.1,121.1,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-11T08:30:00Z,2024-03-11T11:30:00Z,Iconic Fare and Libations in Barcelona - Food Tours by Cozymeal™,"Learn all about Barcelona's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Iconic Fare and Libations in Barcelona”, with Guide Jorge or Local Guide for a fun 3-hour experience with 7 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Iconic Fare and Libations in Barcelona",https://www.eventbrite.com/e/iconic-fare-and-libations-in-barcelona-food-tours-by-cozymealtm-tickets-801819974127,barcelona
1 hour,Mobile eTicket,Contact the organizer to request a refund.,"**Title: ""Confidence Unleashed: A Comprehensive Virtual Workshop for Confidence, Dating, and Intimacy""** **Course Description:** Embark on a transformative journey with our exclusive virtual workshop, ""Embrace and Ignite."" This comprehensive course is crafted to empower single men, addressing not only the intricacies of dating but also delving into the nuances of building confidence and enhancing intimacy. Get ready to revolutionize your approach to relationships, both romantically and intimately. **Meet Your Intimacy Coach - Gigi:** Gigi, our seasoned intimacy coach, brings a wealth of experience and a passion for guiding individuals toward fulfilling connections. With a background in psychology and years of hands-on coaching, Gigi has successfully helped countless individuals overcome confidence barriers in dating and the bedroom. Her empathetic approach and expert insights make her the perfect guide for this transformative journey. **Course Highlights:** *Module 1: Building Inner Confidence* - Dive deep into understanding and embracing your unique qualities. - Overcome self-doubt and foster a positive self-image. - Develop resilience to navigate the challenges of rejection. *Module 2: Mastering Virtual Dating* - Craft an authentic and compelling online persona. - Hone effective communication skills in virtual spaces. - Navigate virtual dates with confidence and flair. *Module 3: The Art of Connection* - Learn to read social cues and enhance empathy. - Build meaningful conversations and connections. - Practice active listening for genuine engagement. *Module 4: Confidence in the Bedroom* - Understand intimacy and consent for a healthy connection. - Tackle performance anxiety with practical strategies. - Communicate desires effectively to create a comfortable space. **Interactive Activities and Q&A Sessions:** Throughout the course, participants will engage in interactive activities designed to reinforce key concepts. Q&A sessions after each module allow for personalized advice and guidance. By the end of ""Confidence Unleashed,"" you'll emerge as a more confident, self-assured individual ready to navigate the complexities of dating and intimacy. Don't miss this opportunity to transform your approach to relationships and rediscover your inner spark! *Note: This workshop requires a $10 entry fee. Reserve your spot now and embark on a journey to self-discovery and confidence!*",0,12.16,USD,LUV TALK INC.,https://schema.org/EventScheduled,2024-03-11T17:00:00Z,2024-03-11T18:00:00Z,Confidence Unleashed: A Dating and Intimacy Workshop for Single Men,"This comprehensive course is crafted to empower single men, addressing not only the intricacies of dating but delving into the nuances",https://www.eventbrite.com/e/confidence-unleashed-a-dating-and-intimacy-workshop-for-single-men-tickets-858998897827,barcelona
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. The Healing Breathwork is a 75-minute online session of Soul Dimension Breathing, focused on addressing healing needs. With a deep focus on healing breathwork techniques, these sessions offer a powerful tool for healing and transformation at physical and emotional levels. You will learn how to use your breath to release emotional blocks, and accelerate the physical and emotional healing processes, and receive guidance to address your unique healing needs. As your week starts enjoy the opportunity to begin your healing breathwork journey with Soul Dimension Breathing Technique. During the Healing Breathwork session, you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions, and consciousness that will allow you to quickly and effectively access a profound connection with your body, mind, heart, and Soul unlocking all levels of self-healing. Sylvie has been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, healing breathwork, and meditation. ""It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide with breathwork from the physical to the soul dimension. Sylvie The Soul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras, energy, sound healing, and modern science-backed information about the powerful benefits of breathwork.",22.11,22.11,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Healing Breathwork | Accelerate emotional and physical healing • Terrassa,"Release emotional blocks, physical tension, and accelerate physical and emotional healing in our online Healing Breathwork Session.",https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-terrassa-tickets-820859170877,barcelona
