Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
4 Stunden 30 Minuten,Mobile E-Tickets,"Kontaktieren Sie den Veranstalter, um eine Rückerstattung anzufordern.","Get ready for Thrash Talk Vol. II - the ultimate event for all metalheads! Join us at Jugendkulturzentrum Die Klinke Berlin for a night of headbanging, moshing, and pure adrenaline. We've handpicked the most electrifying thrash metal bands to tear up the stage and blow your mind! Get ready to unleash your inner beast and let the music take control. This in-person event is the perfect opportunity to connect with fellow metal enthusiasts and experience the raw energy of live performances. Don't miss out on this epic night of metal mayhem! Get your tickets now and prepare for an unforgettable experience. \m/ Only Thrash Metal, with: Grindpad Fatal Embrace Idle Ruin XONOR Blood Fang",18.12,18.12,EUR,ATOK Booking & Events,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T22:30:00Z,Thrash Talk Vol. II,"Get ready for the ultimate thrill as Thrash Talk Vol. II brings you another mind-blowing, face-melting event that will leave you shaking.",https://www.eventbrite.de/e/thrash-talk-vol-ii-tickets-775481023617,berlin
8 Stunden,Mobile E-Tickets,"Kontaktieren Sie den Veranstalter, um eine Rückerstattung anzufordern.","Dirty Dancing Party - Märztanz 2o243 Floors, Karaoke Special & Outdoor Area80s & 90s Love Berlins schönste Mottoparty! *VIBESVIBESVIBES* KARAOKE SPECIAL (22:oo -1:oo) PARTY: (22:oo - 6:oo) Die wahren Hüter & Hüterinnen der Discokugel sind zurück.Es ist Dirty Dancing Party, lasst uns tanzen! Team 80s FloorTeam 90s FloorSpecial: Hip Hop Floor(Oldskool & Newskool) KARAOKE SPECIAL (22.oo - 1:oo) Rauf auf die Bühne und die Menge tanzt und singt mit.Absolute Glücksgefühle und Entertainment pur.Wir haben 100.000 Songs im Programm. °°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°Geburtstagskinder (08/09/10.März) bekommen von uns wie immer, zwei Tickets geschenkt. #wirsinddasoriginal Wir verkaufen nur 30% der Tickets im VVK. Der Rest geht an die Club Abendkasse! Schaut euch unsere Ticket Specials an, es lohnt sich. Zudem extra Eingang, kein unnötiges anstehen. We sell 30% of tickets in advance. The rest goes to the club box office! Extra & Favorisierter EinlassLimitierte Special TicketsSichert euch die VVK Tickets!°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°° 3 Floors ° 3 Bars ° Top Dj`s ° Outdoor Area ° Smoking Area ° Free Candys ° Free Kicker Tables ° Karaoke Special ° Selekteurin* ° Friendly Security ° Good Energy Dresscode: Fresh, Clean & Good Vibes* Peace * Love* No Homophobia* No Sexism* No Racism Komme im original 80ies oder 90ies Look und zahle an der Kasse 2€ weniger.Bad Taste kann jeder, Dirty Dancing hat Bock auf Good Taste und das die ganze Nacht.Wir entführen Euch in die Zeit von Lasershows und Nebelschwaden, als noch Pop Titanen und keine One Hit Wonder geschmiedet wurden.Rock, Pop, Disko, Rap und Synthie Klassiker erwarten Euch.Lederjacke, Neonshirt, Goldkette und Föhnfrisur sind bei uns immer willkommen!Wir haben wieder für euch ein Top DJ Team, für diese großartige Partynacht gezaubert. Premium Event!…………………………………………… Photos: (c) Larth Vader Photographie / Danilo Gatz",11.83,54.45,EUR,OutNow Events  /  Kickoff Off,https://schema.org/EventScheduled,2024-03-09T21:00:00Z,2024-03-10T05:00:00Z,Dirty Dancing Party - 80s & 90s Love. 3 Floors & K,"Wir verkaufen nur 30% der Tickets im VVK. Der Rest, geht an die Club Abendkasse! Extra Einlass für Ticketinhaber. 
Start: 22:00 UHR",https://www.eventbrite.de/e/dirty-dancing-party-80s-90s-love-3-floors-k-tickets-834627692897,berlin
2 hours,Mobile eTicket,Contact the organizer to request a refund.,"WorldVision Comedy Contest 2024 Berlin 🌍 Join us for a night of laughter inspired by Eurovision! Hosted by sassy comedian Emin Afandi, Emin Afandi, a renowned stand-up comedian from Azerbaijan, will serve as the host and producer of the show. Known for his hilarious comedy style, Emin has drawn comparisons to the likes of Ali Wong and Joan Rivers. The show features 10 comedians from around the world competing in the Semi Final, followed by the exciting Final where YOU vote for the winner Eurovision Style! 📅 Date: Saturday,March 9th 🕗 Time: 20:00 (Doors open) / 20:30 (Show starts) / 22:30 (Show ends) 📍 Location: Karakas, Kurfürstenstraße 9, 10785 Berlin 🎫 Tickets: TOP 10 - 10€ (3.31€ upfront + 7€ at the door)Big Five - 8€ (3.31 € upfront, 5€ at the door for 4 or more people)Wak in 12€ at the door (if seats are available) 🚫 Non-smoking venue 💳 Cash or card payments accepted 🥳 FREE SHOTS until 8:30pm Don't miss the chance to support your favorite country and contestant! 🌟 RSVP now!",3.31,3.31,EUR,Emin Afandi,https://schema.org/EventScheduled,2024-03-09T19:30:00Z,2024-03-09T21:30:00Z,WorldVision Comedy Contest 09.03 2024 Berlin,"""10 comedians, 1  stage! Who will be crowned the world's comedy powerhouse ? Get ready for the showdown !""",https://www.eventbrite.de/e/worldvision-comedy-contest-0903-2024-berlin-tickets-818562732167,berlin
3 hours,Mobile eTicket,Contact the organizer to request a refund.,"Join us for an unforgettable evening filled with music, movement, and joy at the Mantra Concert by Sri & Ecstatic Dance by DJ Sebastiaan & DJ Anissa! Sebastiaan´s previous set https://soundcloud.com/lefuce/ecstatic-dance-green-yoga-20124?si=bd7764308d38471fbffcd4ea6f890ff2&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing This in-person event will take place on Sat 9th March 2024 at 18:00:00 GMT+0100 (Central European Standard Time). Get ready to immerse yourself in the captivating sounds of Sri, as he takes you on a spiritual journey through his soulful mantras spiced up with some dirty comedy. Let the music penetrate your heart and elevate your spirit as you chant and sing along. After a heart-opening concert, DJ Sebastiaan and DJ Anissa will take over the stage, bringing their infectious energy and eclectic beats to ignite the dance floor. Let loose, express yourself, and surrender to the rhythm as you engage in ecstatic dance – a liberating and uninhibited form of movement.Declious Cacao also available for a donation. Join us at Green Yoga - SEZ Danziger Strasse Entrance for an evening of blissful music and ecstatic dancing. This is an event you don't want to miss! Come alone or bring your friends to share in this magical experience.",17.17,27.82,EUR,Green Yoga Festival,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T20:00:00Z,Mantra Concert by Sri & Ecstatic Dance by DJ Sebastiaan & DJ Anissa,Mantra Concert and Ecstatic Dance with Cacao,https://www.eventbrite.com/e/mantra-concert-by-sri-ecstatic-dance-by-dj-sebastiaan-dj-anissa-tickets-823854058667,berlin
2 hours 30 minutes,Mobile eTicket,No Refunds,"Come and strain your laugh muscles. Turn that frown upside down. Let's bring some smiles and laughs to Berlin. Latinas and Latinos are known as happy and exuberant people - let's celebrate that. Have you lived in different countries and are somewhat confused about your national / international identity? Then this is the show for you - Culture Shock is a comedy series that celebrates cultural diversity and elevates any identity to that of global world citizen. For this special edition we will celebrate Hispanic and Latin cultural identities with an impressive set of brilliant comics. Come laugh and learn all about the different cultures these comedians represent in a night of non-stop laughter! doors 8pm, show 8.30pm H ere are the wonderful acts you can expect to see: Tickets Available Now! 8€ at our other live events (like Laughing Spree Open Mics every Sunday and Tuesday) 11€ (+VAT) student tickets (only with valid student ID) 11€ (+VAT) group tickets (Primas y Primos Ticket), 13€ (+VAT) discounted eventbrite tickets (Move your Ticket), OR 18€ at the door",12.54,14.82,EUR,Propaganda Comedy,https://schema.org/EventScheduled,2024-03-09T19:00:00Z,2024-03-09T21:30:00Z,English Stand Up Comedy - Latin & Hispanic #9 - Culture Shock,"Since we had such a blast at our last Latin show,  we wanted to do it again! We're sure this is gonna be a spicy affair.",https://www.eventbrite.co.uk/e/english-stand-up-comedy-latin-hispanic-9-culture-shock-tickets-716679466577,berlin
2 Stunden,Mobile E-Tickets,"Kontaktieren Sie den Veranstalter, um eine Rückerstattung anzufordern.","Kommt mit uns in die Neue Nationalgalerie. Schon der Mies van der Rohe Bau ist ein optischer Genuss und die aktuellen Ausstellungen lohnen sich sehr! Die Kunst der zweiten Hälfte des 20. Jahrhunderts ist durch eine Vielfalt an Materialien, Medien und Methoden bestimmt. Gleichzeitig stand kaum eine Ära so unter dem Zeichen von Teilung und Zerrissenheit aber auch Erneuerung: „Zerreißprobe. Kunst zwischen Politik und Gesellschaft“ heißt die Sammlungspräsentation der Neuen Nationalgalerie zur Kunst nach 1945 bis zur Jahrtausendwende. Unser Guide Katharina Raab, die viele von Euch schon von „Nosferatu“ oder dem Hamburger Bahnhof kennen wird uns wieder kompetent und unterhaltend durch die Ausstellungen der Neuen Nationalgalerie führen. Der Schwerpunkt wird dabei auf Werken von Künstlerinnen liegen. Als das Museum 2021 nach der Generalsanierung wiedereröffnete, lag der Anteil an weiblicher Kunst bei beklagenswerten 19 Prozent. Mittlerweile sind es 25 Prozent. Direktor Klaus Biesenbach betont, zur Eröffnung des Museums des 20. Jahrhunderts am Kulturforum müssten es 50 Prozent sein! Das klingt gut und wir können uns freuen auf Werke von Maria Lassnig, Marina Abramović, Rebecca Horn, Valie Export, Pippilotti Rist und weitere freuen und natürlich werfen wir auch einen Blick in die aktuellen Sonderausstellungen zu Josephine Baker und Lucy Raven. Josephine Baker (1906–1975) trat erstmals 1925/26 mit der Revue Nègre im Nelson-Theater am Kurfürstendamm Berlin auf; aus Anlass des bevorstehenden 100-jährigen Jubiläums und damit der Geschichte des 20. Jahrhunderts hat die Neue Nationalgalerie Berlin eine Ausstellung über Josephine Bakers künstlerisches Schaffen in Tanz, Musik, Film u. a. Disziplinen und ihre inspirierende Rolle nicht nur als Künstlerin, sondern auch als Widerstandskämpferin, Bürgerrechtsaktivistin und transformative Kulturfigur konzipiert. Die kleine Berliner Ausstellung fügte nicht nur einen Schwerpunkt auf den Film und Bakers künstlerisches Schaffen hinzu, sondern auch Beiträge zeitgenössischer Künstler*innen, um die anhaltende Inspiration zu visualisieren, die Josephine Baker bis heute ausübt. Die Ausstellung reflektiert darüber hinaus die veränderte Rolle der afro-amerikanischen Künstlerin in unserem zeitgenössischen Diskurs und die Art und Weise, wie wir historische und gegenwärtige Menschen und öffentliche Persönlichkeiten beschreiben und über sie sprechen. Gerade neu eröffnet wurde außerdem in der oberen Halle des Museums die Videoinstallation „Ready Mix“ (2021) von Lucy Raven, die Arbeit, Technologie und verborgene Mechanismen von Macht thematisiert. Diese Installation befindet sich in direkter Sichtweite zur Baugrube des „berlin modern“ und stellt so einen Bezug zur Baustelle des Museumsneubaus her. Die Ausstellungseröffnung fand parallel zur Grundsteinlegung des von Herzog des Meuron gestalteten Gebäudes statt. Komm mit uns und anderen Kunstinteressierten im Anschluss an die Führung noch mit ins Museumscafe (Selbstzahlerbasis) oder vertiefe Deine Eindrücke bis zum Ende des Museumstages.  Wir freuen uns auf Dich! Im Eintrittspreis inkludiert ist: Fotocredits: Lucy Raven, Ready Mix, Ausstellungsansicht Neue Nationalgalerie, 10.2.-21.4.2024 © Courtesy die Künstlerin und Lisson Gallery / Dia Art Foundation / Nationalgalerie – Staatliche Museen zu Berlin / David von Becker Josephine Baker by George Hoyningen-Huene, 1929, © George Hoyningen-Huene Estate Archives Pipilotti Rist: Ever is over All, 1997, Zweikanal-Video (Farbe, Ton), 4:07 min., Videoinstallation mit zwei sich überlappenden Projektionen, HIFI Audio System, Ton, Leihgabe von Privatsammlung © Anders Guggisberg und Pipilotti Rist; Edition 1/3 (+ 1 AP) / courtesy: Privatsammlung Hinweis in eigener Sache: Damit Ihr immer über unsere aktuellen ART BREAKS informiert seid, nehmen wir Euch automatisch in unsere ART BREAKERS LIST auf, wenn Ihr über Eventbrite ein Ticket bei uns bucht. Solltet Ihr dies nicht wollen, schickt bitte eine Email an kaul@art-breakers.de - Ihr könnt Euch auch jederzeit mit einem einfachen Klick von unserem Newsletter abmelden. Bei Fragen stehen wir sehr gerne zur Verfügung. Herzlichen Dank!",39,39,EUR,ART BREAKERS,https://schema.org/EventScheduled,2024-03-09T15:00:00Z,2024-03-09T17:00:00Z,Neue Nationalgalerie: Focus on Female Art  BERLIN ART BREAK,Freut Euch auf ausgewählte Werke herausragender weiblicher Künstlerinnen in der Neuen Nationalgalerie!,https://www.eventbrite.de/e/neue-nationalgalerie-focus-on-female-art-berlin-art-break-tickets-831764759787,berlin
2 hours 30 minutes,Mobile eTicket,Contact the organizer to request a refund.,"Sleepwalk the Dog has been described as ""folk from another planet"". Folk melodies are blended with jazz harmonies and avant-garde experimental elements to create something that is simultaneously surreal and beautiful.  To make this concert extra special, Lavia Lin will be live painting the music. You can see her art here: https://www.lavialinart.com/The evening will also start with a support slot by the wonderful Morgane Abel.  https://open.spotify.com/intl-de/track/0W3LO8oJvUwvo7BvjtCfgr?si=efoThoeVSnOA3jsPIVaYVA&nd=1&dlsi=5bee379022d84cdbExpect an evening full of dreams.",10.24,10.24,EUR,Sleepwalk the Dog,https://schema.org/EventScheduled,2024-03-09T18:30:00Z,2024-03-09T21:00:00Z,"Sleepwalk the Dog ""I Will"" release concert @ Fincan Neukölln","Sleepwalk the Dog will be celebrating the release of their new single. Support set by Morgane Abel, and live painting by Lavia Lin!",https://www.eventbrite.com/e/sleepwalk-the-dog-i-will-release-concert-fincan-neukolln-tickets-830334903047,berlin
3 Stunden,Mobile E-Tickets,"Kontaktieren Sie den Veranstalter, um eine Rückerstattung anzufordern.","Get ready for an electrifying evening of Polsky Beat at Panda Platforma in Berlin on March 9, 2024! We've curated a lineup of three phenomenal acts that promise to transport you on a musical odyssey you won't soon forget. Kicking off the event is Ptakova, a dynamic and talented artist known for seamlessly blending genres. As a vocalist, producer, and songwriter, Ptakova effortlessly weaves through alternative, electronic, and pop influences, creating a sonic tapestry that is both enthralling and emotionally charged. With her recent album ""Suma wszystkich dźwięków"" earning accolades, Ptakova is poised to set the stage ablaze with her distinctive sound and infectious energy. Following Ptakova is the collaboration of Konrad Słoka and CHANGO, two seasoned musical acts bringing a wealth of experience to the stage. Their performance is a fusion of folk-inspired storytelling and experimental live music, pushing the boundaries of musical norms. The result is a harmonious blend of tradition and innovation, marked by spontaneity and an immersive experience that will captivate the audience. Closing the night is Duxius, the genre-defying musical project fronted by Edyta Rogowska-Żak. With her debut solo album ""Remanence,"" Duxius showcases versatility with a fusion of Polish, English, and German lyrics across diverse genres. Edyta's live performances are a unique and theatrical experience, merging 80s vibes with contemporary sounds. As the final act of the evening, Duxius promises to leave the audience with a lasting impression, breaking language barriers and delivering a powerful, intercultural musical experience. Polsky Beat at PANDA Platforma is more than a concert; it's an expedition into the realms of musical diversity and innovation. Join us on this sonic journey as Ptakova, Konrad Słoka and CHANGO and Duxius take the stage for a night filled with emotion, energy, and the rich tapestry of Polsky Beat.",15,15,EUR,PANDA platforma e.V.,https://schema.org/EventScheduled,2024-03-09T19:00:00Z,2024-03-09T22:00:00Z,POLSKY BEAT NIGHT,A lineup of three phenomenal acts that promise to transport you on a musical odyssey you won't soon forget.,https://www.eventbrite.de/e/polsky-beat-night-tickets-819256727927,berlin
2 hours 30 minutes,Mobile eTicket,Contact the organiser to request a refund.,"The Wall Comedy Club was founded on a simple idea, that literally everything can turn into a joke that can help make people's days a bit brighter. From our capacity (69 lol), to our mistake in asking the German government for permission to build a new Berlin Wall, (and they approved for some reason!), we'd like to invite you to a celebration of how far the stand up comedy scene has grown in the last few years in Berlin. What can you expect from the show? We've invited some of the best international comedians who perform regularly in Berlin and throughout Europe for a two hour stand up comedy show. We have a lovely bar with drinks and cocktails and will take a 15 minute intermission roughly half way through the show. If you want to see some of the best Stand Up Comedy in Berlin, this event is for you! About the Club: The Wall Comedy was founded in January 2020, truly the best (or worst if you have ever heard of something called ""the news"") time. We have stand up shows every day apart from Monday and all the shows are in English except for one show on Sundays which is in German. Our goal is to help grow the stand up community in English and create a truly open space for comedians to shine. What about refunds? Do you do them? And Can I pay with a credit card? Yes to both! We ask that if you request a refund, you give at least one-day notice so we have time to process it. If you try to refund too close to the event, we might not see it and can't refund a ticket within a couple hours of the event. Oh, and we definitely take cards. What if I want to buy at the door? We can sell you tickets at the door, but only if we aren't sold out. If you see the event is sold out online, we won't have any tickets available at the door. However, if we do have open space, we sell tickets for €15 at the door! Where are we located and when do we open? We are located right at Boxhagener Platz in Friedrichshain. We open at 8pm and the show will start at 8:30pm. If you are looking for something to do before the show, there is park nearby and a ton of restaurants and activities. We are even close to the East Side Gallery if you want to look at Berlin's original Wall before dropping by the Wall Comedy Club! We look forward to seeing you!",11.83,13.96,EUR,The Wall Comedy,https://schema.org/EventScheduled,2024-03-09T19:00:00Z,2024-03-09T21:30:00Z,Live from the Wall Comedy Club - It's Saturday Night!!!,A stand up comedy special featuring the best performers Berlin has to offer! Join us for an unforgettable evening!,https://www.eventbrite.de/e/live-from-the-wall-comedy-club-its-saturday-night-tickets-852445747177,berlin
2 hours,Mobile eTicket,Refunds up to 7 days before event,"Step into the world of dark comedy – where laughter thrives in the shadows, and where humour knows no bounds. If you're up for it, join us – the artists of this madness, and embrace your beautifully twisted sense of humour. Let your dark side shine! What's In It For You? - Free Shots and Chips/Popcorn served to all ticket holders upon entry! - Discounted Paloma and Margarita Pitchers + Nachos. - We'll make sure to make this event a safe space where you feel comfortable, welcomed, and well-settled, but with that said, the jokes that the comics do, will be quite dark. - doors at 7:00 pm - show at 7:30 pm Do you have a taste for dark humour? If your sense of humour is on the darker side, you've come to the right place! The ""Are We Crossing The Line?"" English Comedy Show - Features international headliner-level comedians doing their dark material in English. - The Berlin comedy scene is the largest for English comedy in Europe and offers everything you crave when it comes to high-quality comedy.",11.99,11.99,EUR,After Work Comedy Club,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T20:00:00Z,Are We Crossing The Line? - Dark Stand Up Comedy in English • Berlin,Berlin's Darkest Nightlife Experience! A dark comedy show with pro comedians delivering unfiltered humour that will leave you in stitches.,https://www.eventbrite.de/e/are-we-crossing-the-line-dark-stand-up-comedy-in-english-berlin-tickets-850187272017,berlin
