Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Pas de remboursements,"Bouge ta Boite, ce sont plus de 120 cercles locaux, des afterworks et des rendez-vous régionaux sur les territoires. Le réseau lance le Cercle départemental avec les Big BougeUP : 2h30 pour se nourrir, se challenger et développer ses opportunités entre entrepreneur.e.s du département ! Rejoins-nous le 12 mars 2024 de 11h30 à 14h00 pour ce rendez-vous unique animé par Lorette Glasson, Boosteuse départementale. Au programme: Un seul conseil prépare ton Pitch et sois prêt.e à être surpris.e par la méthode de travail, à sortir de ta zone de confort et à réseauter ! N B : Aucune collation n'est prévue avant, pendant et après le Big BougeUP. Inscrits-toi vite ! Une seule participation possible par Entrepreneur.e.s non Bougeuses, Profites-en ! E n participant à cet événement, vous acceptez les conditions d'utilisation de vos données personnelles par l'entreprise Bouge ta Boite. 🔜 Retrouvez notre actualité sur bougetaboite.com 🔜 Likez-nous sur Facebook 🔜 Suivez-nous sur Twitter ️🔜 Retrouvez-nous sur LinkedIn 🔜 Découvrez notre compte Instagram 🔜 Abonnez-vous à notre chaîne Youtube 🔜 Nous recrutons🏆 rejoignez-nous !",15,15,EUR,Bouge ta Boite,https://schema.org/EventScheduled,2024-03-12T10:30:00Z,2024-03-12T13:00:00Z,Cercle départemental en Isère,35 entrepreneur.e.s réuni.e.s pour un BIG BougeUP !,https://www.eventbrite.fr/e/billets-cercle-departemental-en-isere-828930743167,lyon
NA,Sold out,Remboursements jusqu'à 1 jour avant l'événement,"Salle sans accès PMR. --- ⚠️ Animées par des bénévoles, ces sessions publiques sont destinées avant tout aux particuliers, les participants à titre professionnel sont acceptés, dans la limite de 2 représentants par entreprise. --- 💡 Contenu de l'atelier 🌍 Face à l’urgence climatique, on se sait pas toujours comment agir : Eco-gestes ou actions collectives ? Devenir flexitarien ou acheter de seconde-main ? Rénover son logement ou se déplacer à vélo ? S'engager dans une association ou dans son travail ? 🌡️ Dans cet atelier, vous aurez pour mission de construire un scénario de transition,ensemble, afin de limiter le changement climatique à +1,5°C. Pour cela, vous vivrez en accéléré les 30 prochaines années et devrez choisir des actions individuelles ET collectives à l'échelle du pays. Chaque action aura un impact sur vos émissions de gaz à effet de serre ! ☀️ Quelles actions réaliser ? Lesquelles ont le plus d'impact ? Quel est mon rôle dans la transition écologique et sociale ? 👋 Venez le découvrir en participant à l'atelier.",0,0,EUR,2 tonnes,https://schema.org/EventScheduled,2024-03-12T18:00:00Z,2024-03-12T21:00:00Z,2tonnes - Atelier à  FONTAINE SUR SAÔNE (69270),Vous voulez agir pour le climat ? L'atelier 2tonnes vous donne les clés pour passer à l'action de façon ludique et pédagogique !,https://www.eventbrite.fr/e/billets-2tonnes-atelier-a-fontaine-sur-saone-69270-827150789277,lyon
NA,Sold out,Remboursements jusqu'à 30 jours avant l'événement,"Dans notre formation enviolo pour les détaillants, vous apprendrez toutes les compétences essentielles pour installer, entretenir et promouvoir les derniers produits enviolo et les portails. Nous mettons l'accent sur la qualité et non sur la quantité. Cela signifie qu'il y a un formateur dédié pour un groupe de 16 participants maximum. Nous expliquons, mais surtout nous montrons nos produits et faisons de cette journée un moment passionnant au cours duquel nous vous apprenons tout sur nos produits. En France, nous ne proposons que la formation PRO. Formation PRO - Cette session d'une journée est consacrée à nos derniers produits et nouveautés. Ce programme comprend plusieurs démonstrations, des tests de conduite et des expériences pratiques avec nos produits. Le programme de l'après-midi comprend un atelier spécial avec Gates Carbon Drive et 6 ateliers pratiques où vous pouvez mettre en pratique les connaissances apprises. Cette formation est parfaite pour les débutants enviolo et les partenaires avancés qui souhaitent acquérir des connaissances techniques sur l'ensemble de notre gamme de produits. Langue: Cette formation enviolo sera donnée en français. Parking: - Modifications et annulation: Les annulations sont possibles jusqu'à 4 semaines avant l'événement. Un changement de date ou de lieu est possible au plus tard 3 semaines avant l'événement. Nos membres enviolo reçoivent 3 tickets de formation gratuits, cliquez ici pour en savoir plus sur le programme d'adhésion enviolo.",99,99,EUR,enviolo,https://schema.org/EventScheduled,2024-03-12T08:00:00Z,2024-03-12T15:00:00Z,enviolo Retail Training Series Lyon,Technical Retail Training Serie à Lyon: 21 - 22 novembre 2023 et 12 - 13 mars 2024,https://www.eventbrite.nl/e/billets-enviolo-retail-training-series-lyon-720529321597,lyon
NA,Sold out,Contact the organizer to request a refund.,NA,117.39,117.39,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-12T18:30:00Z,2024-03-12T21:30:00Z,The Culture and Cuisine of Lyon - Food Tours by Cozymeal™,"Learn all about Lyon's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “The Culture and Cuisine of Lyon”, with Guide Charlie or Local Guide for a fun 3-hour experience with 5 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit The Culture and Cuisine of Lyon",https://www.eventbrite.com/e/the-culture-and-cuisine-of-lyon-food-tours-by-cozymealtm-tickets-781175004467,lyon
NA,Sold out,Contact the organizer to request a refund.,"Play a city exploration game and make your way through traboules in one of Lyon’s most iconic neighborhoods, the Croix-Rousse. Solve clues to learn about the former Lyonnais silk workers, the Canuts, and travel even back in time to discover Roman ruins. Are you ready to explore Lyon? *Note: Some traboules and courtyards may need to be accessed by pressing the security button on the digicode pad. The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,39.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T12:30:00Z,Lyon Croix-Rousse Highlights: Outdoor Escape Game,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/lyon-croix-rousse-highlights-outdoor-escape-game-tickets-734103823297,lyon
NA,Sold out,Contact the organizer to request a refund.,"Play a thrilling adventure game where your mission is to break free from the city limits of Lyon. You will follow clues to discover fascinating places in the old town and their mysterious histories. Discover monuments from the Renaissance, uncover secret passageways that were used to escape from the Nazis, and learn about the enchanting local history. Are you ready to escape Lyon? The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",11.99,49.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T12:30:00Z,Lyon  Outdoor Escape Game: Escape the Nazi,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/lyon-outdoor-escape-game-escape-the-nazi-tickets-655662944517,lyon
NA,Sold out,Contactez l'organisateur pour demander un remboursement.,"Ateliers découverte : mardis 12 et 19 mars à 19h30 Dans toutes les cultures, d'orient comme d'occident, la philosophie est une approche intérieure de la vie, un voyage vers l'esprit, un lien et une tension entre la volonté et les passions de la personnalité. Dans notre monde moderne qui nous propose d’avoir, d’accumuler, de faire, mais pas d’être, la philosophie répond à notre besoin d’essentiel. Ses enseignements et ses valeurs nous ouvrent à une perspective différente sur la vie et ses exercices pratiques libèrent notre pouvoir d’agir. « La vraie philosophie, c’est de réapprendre à voir le monde. » Merleau-Ponty Un cycle d’initiation sur 19 semaines accessible à tous Nos ateliers de philosophie pratique vous proposent un programme découverte hebdomadaire pour apprendre à changer de regard sur ce qui nous arrive et comprendre le monde autrement. Le programme traite 3 grandes questions essentielles, qui vont de la connaissance de soi à la relation aux autres et au monde : En tant qu’individu : Comment devenir qui je suis et développer une force intérieure pour vivre mes valeurs ? Avec les autres : Comment développer des relations plus profondes pour vivre et construire ensemble avec les autres? Collectivement : Construire le futur dans un monde en crise ? Les ateliers se déroulent un soir par semaine, tous les mardis, sur un module de 2h30 en groupe, pendant 5 mois. Ils commencent par une première heure de théorie, puis une pause conviviale et une deuxième heure de questions et de pratiques : concentration, attention, réflexion, dialogue, etc. Une pédagogie pour apprendre à mieux se connaître, à faire tomber les masques, et se donner des clés pour évoluer. Pour participer sans engagement au premier atelier, il suffit de réserver votre place sur cet évènement.",5,5,EUR,Nouvelle Acropole Lyon,https://schema.org/EventScheduled,2024-03-12T18:30:00Z,2024-03-12T21:00:00Z,Atelier de philosophie pratique : Et si on se tournait vers l'essentiel ?,Et si on se tournait vers l’essentiel ? Atelier découverte de philosophie pratique d'Orient et d'Occident.,https://www.eventbrite.fr/e/billets-atelier-de-philosophie-pratique-et-si-on-se-tournait-vers-lessentiel-685793365417,lyon
NA,Sold out,Contact the organizer to request a refund.,NA,91.8,91.8,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-12T18:30:00Z,2024-03-12T21:30:00Z,Explore Historic Lyon - Food Tours by Cozymeal™,"Learn all about Lyon's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Explore Historic Lyon”, with Guide Charlie or Local Guide for a fun 3-hour experience with 5 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Explore Historic Lyon",https://www.eventbrite.com/e/explore-historic-lyon-food-tours-by-cozymealtm-tickets-780973481707,lyon
NA,Sold out,Contact the organizer to request a refund.,"Play this city exploration game and make your way through peaceful parks and picturesque streets, all the while enjoying breathtaking views of Lyon. Immerse yourself in Lyon’s Roman and religious past by exploring the Fourvière Hill, home to a luxurious basilica and an ancient theatre. Are you ready to discover some of the people and characters that contributed to Lyon’s prestigious reputation? The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,39.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T12:30:00Z,Lyon Outdoor Escape Game: Fourvière Hill Highlights,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/lyon-outdoor-escape-game-fourviere-hill-highlights-tickets-734094896597,lyon
3 heures 30 minutes,NA,NA,"#EngageArmenia Forum 2024: Revitalisez votre lien avec l’Arménie En Arménie, les défis sont grands et les temps incertains. Pour renforcer notre engagement avec le pays et pour que chacun s'implique, le forum “Engage Armenia 2024” est un appel à l'action destiné aux Arméniens du monde entier pour qu'ils se rassemblent, quelle que soit leur expertise ou leur expérience, et qu'ils jouent un rôle central dans le développement de l'Arménie. Le forum est prévu du 6 au 13 mars 2024, dans huit villes européennes : Londres, Amsterdam, Bruxelles, Paris, Alfortville, Genève, Lyon et Marseille. Pourquoi s'engager avec l'Arménie La question de savoir pourquoi il faut s'engager avec l'Arménie est peut-être déjà présente dans l'esprit de nombreux membres de la diaspora. Certains ont des connexions depuis longtemps, tandis que d'autres envisagent cette opportunité pour la première fois. Le forum “Engage Armenia 2024” offre un espace de dialogue pour repenser, revitaliser et mettre en pratique votre engagement avec l'Arménie. Qu’est-ce que le forum propose? Il réunit un large éventail de personnes, d'organisations et de programmes, chacun d’eux fournissant des informations précieuses sur la manière de participer activement au développement de l'Arménie.  La liste des intervenants inclut: Le programme du forum “Engage Armenia 2024” comporte deux éléments clés : des panels de discussions et du networking (réseautage). Les panels sont l’occasion pour les intervenants de partager leurs expériences personnelles et leurs perspectives. Les sujets abordés seront le volontariat, les stages, le partage d'expertise, les projets de développement, les opportunités d'enseignement supérieur, les possibilités de carrière et d'investissement, le rapatriement et l'intégration en Arménie. Ce format interactif permet aux participants de poser des questions et de dialoguer directement avec les intervenants. En participant à “Engage Armenia 2024”, vous faites un grand pas vers le renforcement de votre lien avec l’Arménie. On vous attend à Lyon le mardi 12 mars! Pour toute question, n'hésitez pas à nous contacter à l'adresse suivante : promotion@repatarmenia.org ou dzakaryan@hovnanianfoundation.am",0,0,USD,Repat Armenia,https://schema.org/EventScheduled,2024-03-12T18:00:00Z,2024-03-12T21:30:00Z,"""Engage Armenia"" Forum à Lyon",Un événement interactif pour repenser et revitaliser votre engagement avec l'Arménie,https://www.eventbrite.com/e/billets-engage-armenia-forum-a-lyon-781879210767,lyon
