Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Contact the organiser to request a refund.,Tickets are available in parishes in Glasgow and Lanarkshire. You can also book on eventbite and at the box office. Please be early to avoid disappointment. We will allocate the best seat for you and post the tickets to you.  For specific seats - please contact the box office at the Royal Concert Hall.,27.8,27.8,GBP,Padre Pio Events Scotland,https://schema.org/EventScheduled,2024-03-11T19:30:00Z,2024-03-11T22:30:00Z,Saint Patrick's Variety Concert,"Get ready to celebrate Saint Patrick's Day with a spectacular variety concert featuring Irish music, dance, and entertainment!",https://www.eventbrite.co.uk/e/saint-patricks-variety-concert-tickets-801031706397,glasgow
1 hour 30 minutes,Mobile eTicket,No Refunds,"Join us if you want to learn about the stars of our beautiful night sky and how to see, with your own eyes, the Andromeda galaxy. It's 2.5 million light years away and you'll be looking back 2.5 million years in time! On a clear night we will show you stars, galaxies, planets, meteors, satellites and more with your own eyes and through the Astronomical Society of Glasgow's telescopes. If it's cloudy you will hear all about these wonders from our team of seasoned and friendly astronomers (OK, possibly eccentric too!) who will be on hand with tips on how to get the most out of your own eyes, binoculars and telescopes. No experience is necessary. Beginners are most welcome as are people who wish to bring their own telescopes and find out how to use them. And remember to wrap up warm! Children aged 8 and over are welcome but must be accompanied by an adult. Images: Andromeda galaxy by Colin Robb. Jupiter by Voyager 1/NASA, Saturn by NASA, ESA, J. Clarke (Boston University), and Z. Levay (STScI). The aurora by Ed Tobias. Tom Clackson holding forth with his telescopes in the Mugdock theatre.",8.3,8.3,GBP,The Astronomical Society of Glasgow,https://schema.org/EventScheduled,2024-03-11T19:30:00Z,2024-03-11T21:00:00Z,Spring Night Sky over Mugdock,Want to learn about the night sky? If it's clear you'll see the wonders of the night sky through our telescopes.,https://www.eventbrite.co.uk/e/spring-night-sky-over-mugdock-tickets-851401473727,glasgow
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. The Healing Breathwork is a 75-minute online session of Soul Dimension Breathing, focused on addressing healing needs. With a deep focus on healing breathwork techniques, these sessions offer a powerful tool for healing and transformation at physical and emotional levels. You will learn how to use your breath to release emotional blocks, and accelerate the physical and emotional healing processes, and receive guidance to address your unique healing needs. As your week starts enjoy the opportunity to begin your healing breathwork journey with Soul Dimension Breathing Technique. During the Healing Breathwork session, you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions, and consciousness that will allow you to quickly and effectively access a profound connection with your body, mind, heart, and Soul unlocking all levels of self-healing. Sylvie has been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, healing breathwork, and meditation. ""It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide with breathwork from the physical to the soul dimension. Sylvie The Soul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras, energy, sound healing, and modern science-backed information about the powerful benefits of breathwork.",22.11,22.11,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Healing Breathwork | Accelerate emotional and physical healing • Glasgow,"Release emotional blocks, physical tension, and accelerate physical and emotional healing in our online Healing Breathwork Session.",https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-glasgow-tickets-820684247677,glasgow
NA,Sold out,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day Credits: 8 Course Delivery: Classroom/ Virtual Live / Onsite Offers: Groups of 5 - 10 people 10% Discount | Groups of 11 - 20 people 15% Discount Course Overview: Events do not just happen, they take time to plan, develop, and create. This workshop is designed to give your participants the tools needed to host a great event. They will touch on planning and administrative techniques that will give them the confidence to run an engaging event that will leave a positive and lasting impression on each attendee. With our Event Planning workshop, your participants will explore ways to work with vendors, security, technicians, and wait staff. They will touch on different event types such as awards ceremonies, charity events, and business conferences. By utilizing the correct skill set you will be provided the details to pull off a successful event. Target Audience: Anybody who is interested in learning Event Planning Skills Learning Objectives: By the end of the course, participants will be able to understand: Prerequisites: None Course Materials: Attendees will receive a course manual with presentation slides and reference materials. Technical Requirements: For eBooks: Internet for downloading the eBook Laptop, tablet, Smartphone, eReader (No Kindle) Adobe DRM-supported software (e.g. Digital Editions, Bluefire Reader) eBook download and activation instructions Agenda: Module One: Types of Events Module Two: Brainstorming Module Three: Types of Entertainment Module Four: Support Staff Module Five: Technical Staff Module Six: Vendors Module Seven: Finalize the Plan Module Eight: Administrative Tasks Module Nine: Get Organized Module Ten: Post Event Activities Module Eleven: Wrapping Up Public Speaking Training: According to a 1973 survey by the Sunday Times of London, 41% of people list public speaking as their biggest fear. Forget small spaces, darkness, and spiders, standing up in front of a crowd and talking is far more terrifying for most people. Through this workshop your participants will become more confident and relaxed in front of an audience which will translate into a successful speaking event. Leading Effective Teams Training: This training based on leading teams will help you to develop anyone that leads a team or is involved in a leadership role. It is also useful for those that are about to embark on a position of leadership or need to develop their leadership skills. Train the Trainer Training: Whether you are preparing to be a professional trainer, or you are someone who does a bit of training as a part of their job, you always want to be prepared. Your participants will understand that training is a process where skills, knowledge, and attitudes are applied in a unique way. Presentation Skills Training: In a survey carried out amongst experienced, middle and senior executives, designed to determine the things that they feared most, public speaking came out as number one. Death was eighth on the list! So, most of us would rather die than stand up and present! Practical Sales Skills Training: These practical sales skills training has been developed for salespeople or people who are required to sell as part of their role. This course is applicable for both people relatively new to sales as well as those who have a lot of experience as the content is flexible enough to adapt to suit the audience. Conflict Management Training: Disagreements, differences of opinion and conflicting perspectives on key issues inevitably arise in any context where people are working together. Research has shown that workplace conflicts can become highly destructive. Negative emotions may be stirred up, poisoning team morale, creating stress and destroying relationships. Power Query and Power Pivot for Excel Training: Power BI (including Power Query & Power Pivot) are the biggest Excel news items in the last 10 years. They give Excel users the power to draw information out of multiple sources, link it together then perform calculations on it that can then be sliced & diced any way you want. Essential Management Skills Training: Every day, managers solve difficult problems, turn organisations around, and achieve astonishing performance. To be successful, every organisation needs good managers. Manager Management  Training: With this course, you will be able to provide the skills, guidance, and empowerment to your team of managers. They will then be better suited in leading and motivating their team and thus produce fantastic results. To be a successful manager means having a wide range of skills. Through this workshop, you will be able to disperse your knowledge and experience throughout your leadership team. Sales Presentation Mastery Training: Sales are the absolute most essential component of any business, and selling skills are the most highly valued skills in today’s business landscape. The world's fastest growing and most successful businesses have one thing in common: they have effective sales people that drive their business forward. Time Management Virtual Live Training: Personal time management skills are essential for professional success in any workplace. Those able to successfully implement time management strategies are able to control their workload rather than spend each day in a frenzy of activity reacting to crisis after crisis - stress declines and personal productivity soars! These highly effective individuals are able to focus on the tasks with the greatest impact to them and their organization. Internet Marketing Fundamentals Virtual Live Training: Marketing has changed dramatically over the last decade. Marketing is all about communicating, and the Internet has completely changed the way people communicate. The Internet is a marketer's dream come true, especially with social media, as you have a low-cost marketing tool that can reach a large audience.",428.65,862.01,GBP,Mangates,https://schema.org/EventScheduled,2024-03-11T09:00:00Z,2024-03-11T17:00:00Z,Event Planning 1 Day Training in Paisley,Our classroom and corporate training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.com/e/event-planning-1-day-training-in-paisley-tickets-792928058167,glasgow
7 hours 15 minutes,Mobile eTicket,Contact the organiser to request a refund.,"Dive into the wonderful world of acrylics and discover the wide range of colours and flexibility this medium has to offer, allowing you to experiment no matter your level. Bring out your creative side and make experiences you’ll never forget! All you need is some basic drawing knowledge before taking this course. Still, plenty of guidance will be available along with tea, coffee and biscuits! All course material provided except for pencils and paper. Whether you are a beginner or experienced artist, we believe that everyone has the potential to be an artist and we are dedicated to sharing our expertise to help you achieve your goals!",35,35,GBP,MUNG BEAN STUDIO,https://schema.org/EventScheduled,NA,NA,Art Class for All Levels - Paint a majestic cake in acrylics,"Learn to paint and illustrate food in a friendly and fun art class. Join us and meet like-minded people over tea, coffee and biscuits!",https://www.eventbrite.co.uk/e/art-class-for-all-levels-paint-a-majestic-cake-in-acrylics-registration-801360640247,glasgow
NA,Sold out,Contact the organiser to request a refund.,"Course comprising a minimum of 6 hours of practical and theoretical training covering responsibilities; assessment of the situation; first aid hygiene; resuscitation; anatomy; choking; bleeding; shock; epilepsy; minor injuries and dealing with an unresponsive casualty. Compliant with Health & Safety Executive code of Practice. Practical assessment is ongoing by the instructor, and a three year qualification will be issued to those who satisfy the criteria. In addition, the HSE strongly recommend that all students undergo an annual refresher programme of three hours Important to note: The course is delivered across 1 full day. We offer a Blue Light discount of 10% for those who are serving members of the Armed Forces, Police Service, Fire Service and Ambulance Service. We also offer the same discount to Armed Forces veterans. Please message for the code. We can also offer further dates for group bookings of 6 or more. For further info email info@mtntraining.co.uk",70,70,GBP,MTN Training,https://schema.org/EventScheduled,2024-03-11T09:00:00Z,2024-03-11T17:00:00Z,Emergency First Aid at Work - FAA Level 6 Scotland Award - 1 day,All learners will have the skills and knowledge to provide the organisation with Emergency First Aider’s that can provide treatment to their,https://www.eventbrite.co.uk/e/emergency-first-aid-at-work-faa-level-6-scotland-award-1-day-tickets-777667092207,glasgow
NA,Sold out,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day Credits: 8 Course Delivery: Classroom/ Virtual Live / Onsite Offers: Groups of 5 - 10 people 10% Discount | Groups of 11 - 20 people 15% Discount Course Overview: This interview skills training will help you to learn and develop your selection interviewing techniques. You will also develop many of the skills and techniques that will help you to use the structure effectively. Course Contents: The selection of new employees can be a long drawn out and expensive process. This means that we must do everything we can to ensure that when we do make a decision we choose the right person. Having gone through all the trouble of working through a selection process there is nothing worse than taking on a new employee who turns out to be unsuitable. A robust selection process will minimize the risk of this happening and, of course, effective interviewing needs to be part of that. If you handle selection interviewing in a logical, structured, and professional way the risk of choosing the wrong person is much smaller. This interview skills training concentrates on developing interview techniques. Although we will briefly touch on the laws of discrimination a detailed discussion of it is outside of the scope of this program. Similarly, the topics of Diversity and Equality of Opportunity will only be covered briefly. We concentrate on competency-based interviewing skills in this training. This is sometimes described as behavioral, situational, or job-related interviewing. Course Topics: Similar Circles – This icebreaker requires some listening and questioning and therefore provides a very relevant start to the training. The Selection Interview – We explain what a selection interview is with particular reference to competency-based interviewing. The learners then participate in an activity to identify the benefits and drawbacks of this approach before looking at ways to overcome those drawbacks. Diversity and Equality of Opportunity – In this brief look at the topic Yare reminded of the importance of treating job candidates fairly. The PRICE structure – Learners are introduced to our PRICE structure. PRICE organization – In this activity learners consider 37 action cards that describe behaviors and techniques that may be used by interviewers. Their task is to fit these cards within the context of the PRICE structure. This will help them to develop a good understanding of PRICE and how they may be able to use it. Wrinkle Chaser – You conduct a short interview activity to demonstrate the difficulty of interviewing without adequate preparation. The Selection Process – Learners are reminded that interviews are a part of a selection process and do not normally stand alone Question Plans – Preparing a question plan is identified as key to good preparation. Participants are encouraged to use a structured approach supported by our Question Plan template. First Impressions – Learners take part in activities to help them consider both the importance of making the right first impressions on candidates and the danger that interviewers can be unduly influenced by their first impressions of interviewees. We also look at rapport building at the start of the interview. Traffic Lights – In this activity learners consider nine different question types and decide whether they should be used in interviews. Effective Listening – Learners identify barriers to effective listening and ways to overcome those barriers. The Close Phase – This provides advice on what to cover with the candidate at the end of the interview. The Evaluation Phase – Learners are encouraged to suspend judgment until the interview is over. They are then taken through an approach for evaluating and scoring the interview linked to their question plan. Interview Practice – Learners take part in two or three interview simulations. They act as interviewer once and then as an interviewee and/or observer. Each of these roles gives them a different perspective on interviewing and will help them to apply the principles covered in this program when they conduct real selection interviews in the workplace. Course Feature: By the end of this Interview Skills training you will be able to: Public Speaking Training: According to a 1973 survey by the Sunday Times of London, 41% of people list public speaking as their biggest fear. Forget small spaces, darkness, and spiders, standing up in front of a crowd and talking is far more terrifying for most people. Through this workshop your participants will become more confident and relaxed in front of an audience which will translate into a successful speaking event. Leading Effective Teams Training: This training based on leading teams will help you to develop anyone that leads a team or is involved in a leadership role. It is also useful for those that are about to embark on a position of leadership or need to develop their leadership skills. Train the Trainer Training: Whether you are preparing to be a professional trainer, or you are someone who does a bit of training as a part of their job, you always want to be prepared. Your participants will understand that training is a process where skills, knowledge, and attitudes are applied in a unique way. Presentation Skills Training: In a survey carried out amongst experienced, middle and senior executives, designed to determine the things that they feared most, public speaking came out as number one. Death was eighth on the list! So, most of us would rather die than stand up and present! Practical Sales Skills Training: These practical sales skills training has been developed for salespeople or people who are required to sell as part of their role. This course is applicable for both people relatively new to sales as well as those who have a lot of experience as the content is flexible enough to adapt to suit the audience. Conflict Management Training: Disagreements, differences of opinion and conflicting perspectives on key issues inevitably arise in any context where people are working together. Research has shown that workplace conflicts can become highly destructive. Negative emotions may be stirred up, poisoning team morale, creating stress and destroying relationships. Power Query and Power Pivot for Excel Training: Power BI (including Power Query & Power Pivot) are the biggest Excel news items in the last 10 years. They give Excel users the power to draw information out of multiple sources, link it together then perform calculations on it that can then be sliced & diced any way you want. Essential Management Skills Training: Every day, managers solve difficult problems, turn organisations around, and achieve astonishing performance. To be successful, every organisation needs good managers. Manager Management  Training: With this course, you will be able to provide the skills, guidance, and empowerment to your team of managers. They will then be better suited in leading and motivating their team and thus produce fantastic results. To be a successful manager means having a wide range of skills. Through this workshop, you will be able to disperse your knowledge and experience throughout your leadership team. Sales Presentation Mastery Training: Sales are the absolute most essential component of any business, and selling skills are the most highly valued skills in today’s business landscape. The world's fastest growing and most successful businesses have one thing in common: they have effective sales people that drive their business forward. Time Management Virtual Live Training: Personal time management skills are essential for professional success in any workplace. Those able to successfully implement time management strategies are able to control their workload rather than spend each day in a frenzy of activity reacting to crisis after crisis - stress declines and personal productivity soars! These highly effective individuals are able to focus on the tasks with the greatest impact to them and their organization. Internet Marketing Fundamentals Virtual Live Training: Marketing has changed dramatically over the last decade. Marketing is all about communicating, and the Internet has completely changed the way people communicate. The Internet is a marketer's dream come true, especially with social media, as you have a low-cost marketing tool that can reach a large audience.",428.65,862.01,GBP,Mangates,https://schema.org/EventScheduled,2024-03-11T09:00:00Z,2024-03-11T17:00:00Z,Interview Skills 1 Day Training in Paisley,Our classroom and corporate training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.com/e/interview-skills-1-day-training-in-paisley-tickets-793097625347,glasgow
NA,Sold out,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day Credits: 8 Course Delivery: Classroom/ Virtual Live / Onsite Offers: Groups of 5 - 10 people 10% Discount | Groups of 11 - 20 people 15% Discount Course Overview: Developing good Organizational Skills is an investment that will provide benefits for years. To be successful means to be organized. These skills will filter through all aspects of the participant's professional and personal lives. Throughout this workshop, the participants will be given the tools necessary to develop better Organizational Skills. Through Organizational Skills, the participants will encounter improved productivity, better management, and an overall increase in professional growth. Every day people waste numerous amounts of time looking for items. So stop looking for those important items, and start knowing where they are by getting organized. Target Audience: Anybody who is interested in learning Organizational Skills. Learning Objectives: By the end of this course you will be able to: Prerequisites: None Course Materials: Attendees will receive a course manual with presentation slides and reference materials. Technical Requirements: For eBooks: Internet for downloading the eBook Laptop, tablet, Smartphone, eReader (No Kindle) Adobe DRM supported software (e.g. Digital Editions, Bluefire Reader) eBook download and activation instructions Agenda: Module One: Remove the Clutter Module Two: Prioritize Module Three: Scheduling Your Time Module Four: To-Do Lists Module Five: Paper and Paperless Storage Module Six: Organization Your Work Area Module Seven: Tools to Fight Procrastination Module Eight: Organizing your Inbox Module Nine: Avoid the Causes of Disorganization Module Ten: Discipline is the Key to Stay Organized Public Speaking Training: According to a 1973 survey by the Sunday Times of London, 41% of people list public speaking as their biggest fear. Forget small spaces, darkness, and spiders, standing up in front of a crowd and talking is far more terrifying for most people. Through this workshop your participants will become more confident and relaxed in front of an audience which will translate into a successful speaking event. Leading Effective Teams Training: This training based on leading teams will help you to develop anyone that leads a team or is involved in a leadership role. It is also useful for those that are about to embark on a position of leadership or need to develop their leadership skills. Train the Trainer Training: Whether you are preparing to be a professional trainer, or you are someone who does a bit of training as a part of their job, you always want to be prepared. Your participants will understand that training is a process where skills, knowledge, and attitudes are applied in a unique way. Presentation Skills Training: In a survey carried out amongst experienced, middle and senior executives, designed to determine the things that they feared most, public speaking came out as number one. Death was eighth on the list! So, most of us would rather die than stand up and present! Practical Sales Skills Training: These practical sales skills training has been developed for salespeople or people who are required to sell as part of their role. This course is applicable for both people relatively new to sales as well as those who have a lot of experience as the content is flexible enough to adapt to suit the audience. Conflict Management Training: Disagreements, differences of opinion and conflicting perspectives on key issues inevitably arise in any context where people are working together. Research has shown that workplace conflicts can become highly destructive. Negative emotions may be stirred up, poisoning team morale, creating stress and destroying relationships. Power Query and Power Pivot for Excel Training: Power BI (including Power Query & Power Pivot) are the biggest Excel news items in the last 10 years. They give Excel users the power to draw information out of multiple sources, link it together then perform calculations on it that can then be sliced & diced any way you want. Essential Management Skills Training: Every day, managers solve difficult problems, turn organisations around, and achieve astonishing performance. To be successful, every organisation needs good managers. Manager Management  Training: With this course, you will be able to provide the skills, guidance, and empowerment to your team of managers. They will then be better suited in leading and motivating their team and thus produce fantastic results. To be a successful manager means having a wide range of skills. Through this workshop, you will be able to disperse your knowledge and experience throughout your leadership team. Sales Presentation Mastery Training: Sales are the absolute most essential component of any business, and selling skills are the most highly valued skills in today’s business landscape. The world's fastest growing and most successful businesses have one thing in common: they have effective sales people that drive their business forward. Time Management Virtual Live Training: Personal time management skills are essential for professional success in any workplace. Those able to successfully implement time management strategies are able to control their workload rather than spend each day in a frenzy of activity reacting to crisis after crisis - stress declines and personal productivity soars! These highly effective individuals are able to focus on the tasks with the greatest impact to them and their organization. Internet Marketing Fundamentals Virtual Live Training: Marketing has changed dramatically over the last decade. Marketing is all about communicating, and the Internet has completely changed the way people communicate. The Internet is a marketer's dream come true, especially with social media, as you have a low-cost marketing tool that can reach a large audience.",428.65,862.01,GBP,Mangates,https://schema.org/EventScheduled,2024-03-11T09:00:00Z,2024-03-11T17:00:00Z,Organizational Skills 1 Day Training in Paisley,Our classroom and corporate training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.com/e/organizational-skills-1-day-training-in-paisley-tickets-793126581957,glasgow
NA,Sold out,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day Credits: 8 Course Delivery: Classroom/ Virtual Live / Onsite Offers: Groups of 5 - 10 people 10% Discount | Groups of 11 - 20 people 15% Discount Course Description: This coaching skills for managers will help develop the coaching skills of supervisors, team leaders, and managers and ensure you deliver a successful coaching skills training course. How to train managers to coach their teams to success When the pressure is on to meet targets and managers are rushed off their feet, coaching is usually the first task to get dropped. Yet coaching is essential to building successful teams. Coaching can even be seen as fluffy and unnecessary by ‘old school’ managers. Even if your management team understands the importance of nurturing the best out of their team, coaching can often be done in an unstructured and ineffective manner. Well, not anymore. The benefits you will gain from our training are tremendous. They will be more able to: In other words, you’ll be able to get the most out of your managers, so they can get the most out of their teams. That means better employee engagement and improved productivity – desirable in any organization. Course Outline: Learning Objectives: At the end of this course, you will be able to: Who can Attend? Anybody who is interested in acquiring the coaching skills. Public Speaking Training: According to a 1973 survey by the Sunday Times of London, 41% of people list public speaking as their biggest fear. Forget small spaces, darkness, and spiders, standing up in front of a crowd and talking is far more terrifying for most people. Through this workshop your participants will become more confident and relaxed in front of an audience which will translate into a successful speaking event. Leading Effective Teams Training: This training based on leading teams will help you to develop anyone that leads a team or is involved in a leadership role. It is also useful for those that are about to embark on a position of leadership or need to develop their leadership skills. Train the Trainer Training: Whether you are preparing to be a professional trainer, or you are someone who does a bit of training as a part of their job, you always want to be prepared. Your participants will understand that training is a process where skills, knowledge, and attitudes are applied in a unique way. Presentation Skills Training: In a survey carried out amongst experienced, middle and senior executives, designed to determine the things that they feared most, public speaking came out as number one. Death was eighth on the list! So, most of us would rather die than stand up and present! Practical Sales Skills Training: These practical sales skills training has been developed for salespeople or people who are required to sell as part of their role. This course is applicable for both people relatively new to sales as well as those who have a lot of experience as the content is flexible enough to adapt to suit the audience. Conflict Management Training: Disagreements, differences of opinion and conflicting perspectives on key issues inevitably arise in any context where people are working together. Research has shown that workplace conflicts can become highly destructive. Negative emotions may be stirred up, poisoning team morale, creating stress and destroying relationships. Power Query and Power Pivot for Excel Training: Power BI (including Power Query & Power Pivot) are the biggest Excel news items in the last 10 years. They give Excel users the power to draw information out of multiple sources, link it together then perform calculations on it that can then be sliced & diced any way you want. Essential Management Skills Training: Every day, managers solve difficult problems, turn organisations around, and achieve astonishing performance. To be successful, every organisation needs good managers. Manager Management  Training: With this course, you will be able to provide the skills, guidance, and empowerment to your team of managers. They will then be better suited in leading and motivating their team and thus produce fantastic results. To be a successful manager means having a wide range of skills. Through this workshop, you will be able to disperse your knowledge and experience throughout your leadership team. Sales Presentation Mastery Training: Sales are the absolute most essential component of any business, and selling skills are the most highly valued skills in today’s business landscape. The world's fastest growing and most successful businesses have one thing in common: they have effective sales people that drive their business forward. Time Management Virtual Live Training: Personal time management skills are essential for professional success in any workplace. Those able to successfully implement time management strategies are able to control their workload rather than spend each day in a frenzy of activity reacting to crisis after crisis - stress declines and personal productivity soars! These highly effective individuals are able to focus on the tasks with the greatest impact to them and their organization. Internet Marketing Fundamentals Virtual Live Training: Marketing has changed dramatically over the last decade. Marketing is all about communicating, and the Internet has completely changed the way people communicate. The Internet is a marketer's dream come true, especially with social media, as you have a low-cost marketing tool that can reach a large audience.",428.65,862.01,GBP,Mangates,https://schema.org/EventScheduled,2024-03-11T09:00:00Z,2024-03-11T17:00:00Z,Essential Coaching Skills for Managers 1 Day Training in Paisley,Our classroom and corporate training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.com/e/essential-coaching-skills-for-managers-1-day-training-in-paisley-tickets-792987024537,glasgow
NA,Sold out,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day Credits: 8 Course Delivery: Classroom/ Virtual Live / Onsite Offers: Groups of 5 - 10 people 10% Discount | Groups of 11 - 20 people 15% Discount Course Overview: Providing outstanding customer service can make the difference between gaining, keeping, or losing a customer. In this one-day Customer Service Essentials training course, you gain foundational knowledge, leverage proven techniques, and apply best practices that will help develop and maintain mutually beneficial relationships with your customers, while continuing to grow your customer base. Gaining these essential customer service skills can help your company boost their customer retention and acquisition metrics. Course Topics: Course Feature: You Will Learn How To: Certification: Once after the training you receive course completion certificate from Mangates Who can Attend? No formal prerequisites are required to attend this course. Public Speaking Training: According to a 1973 survey by the Sunday Times of London, 41% of people list public speaking as their biggest fear. Forget small spaces, darkness, and spiders, standing up in front of a crowd and talking is far more terrifying for most people. Through this workshop your participants will become more confident and relaxed in front of an audience which will translate into a successful speaking event. Leading Effective Teams Training: This training based on leading teams will help you to develop anyone that leads a team or is involved in a leadership role. It is also useful for those that are about to embark on a position of leadership or need to develop their leadership skills. Train the Trainer Training: Whether you are preparing to be a professional trainer, or you are someone who does a bit of training as a part of their job, you always want to be prepared. Your participants will understand that training is a process where skills, knowledge, and attitudes are applied in a unique way. Presentation Skills Training: In a survey carried out amongst experienced, middle and senior executives, designed to determine the things that they feared most, public speaking came out as number one. Death was eighth on the list! So, most of us would rather die than stand up and present! Practical Sales Skills Training: These practical sales skills training has been developed for salespeople or people who are required to sell as part of their role. This course is applicable for both people relatively new to sales as well as those who have a lot of experience as the content is flexible enough to adapt to suit the audience. Conflict Management Training: Disagreements, differences of opinion and conflicting perspectives on key issues inevitably arise in any context where people are working together. Research has shown that workplace conflicts can become highly destructive. Negative emotions may be stirred up, poisoning team morale, creating stress and destroying relationships. Power Query and Power Pivot for Excel Training: Power BI (including Power Query & Power Pivot) are the biggest Excel news items in the last 10 years. They give Excel users the power to draw information out of multiple sources, link it together then perform calculations on it that can then be sliced & diced any way you want. Essential Management Skills Training: Every day, managers solve difficult problems, turn organisations around, and achieve astonishing performance. To be successful, every organisation needs good managers. Manager Management  Training: With this course, you will be able to provide the skills, guidance, and empowerment to your team of managers. They will then be better suited in leading and motivating their team and thus produce fantastic results. To be a successful manager means having a wide range of skills. Through this workshop, you will be able to disperse your knowledge and experience throughout your leadership team. Sales Presentation Mastery Training: Sales are the absolute most essential component of any business, and selling skills are the most highly valued skills in today’s business landscape. The world's fastest growing and most successful businesses have one thing in common: they have effective sales people that drive their business forward. Time Management Virtual Live Training: Personal time management skills are essential for professional success in any workplace. Those able to successfully implement time management strategies are able to control their workload rather than spend each day in a frenzy of activity reacting to crisis after crisis - stress declines and personal productivity soars! These highly effective individuals are able to focus on the tasks with the greatest impact to them and their organization. Internet Marketing Fundamentals Virtual Live Training: Marketing has changed dramatically over the last decade. Marketing is all about communicating, and the Internet has completely changed the way people communicate. The Internet is a marketer's dream come true, especially with social media, as you have a low-cost marketing tool that can reach a large audience.",428.65,862.01,GBP,Mangates,https://schema.org/EventScheduled,2024-03-11T09:00:00Z,2024-03-11T17:00:00Z,Customer Service Essentials 1 Day Training in Paisley,Our classroom and corporate training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.com/e/customer-service-essentials-1-day-training-in-paisley-tickets-793014135627,glasgow
