Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
6 horas 30 minutos,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,"Te invitamos a una nueva edición de THE EDM HISTORY. Una fiesta única donde bailaremos todos los temazos del género. Nuestros Djs van a poner la pista patas arriba. Reviviremos todos esos momentos que nos ponen la piel de gallina, en un espacio de 1000 metros cuadrados, con la última tecnología en sonido D & B y una iluminación espectacular. Sonarán entre otros: Tiësto, Alan Walker, Diplo, David Guetta, Knife Party, Marsmello, Dimitry Vegas & Like Mike, Steve Aoki, Armin Van Buuren, Avicii, Deadmau5, Swedish House Mafia, Afrojack, Skrillex, Martin Garrix, Eric Prydz, Calvin Harris, Ferry Corsten, Steve Angelo, Sebastian Ingrosso, The Chainsmokers,Zomboy, Alison Wonderland, Axwell Alesso, Hardwell, Kaskade, Martin Solveig, Beny Benassi..... Estrenamos producción escénica. 4 pantallas Led, 3 Lasers y decoración digital No te lo pierdas. Solo disponemos de 300 Entradas. Te vemos bailando en el estreno de THE EDM HISTORY. Independance Club. ""La experiencia es la música"" Entrada prohibida a menores de 18 años. Dirección: Calle Atocha, 127 28012 Madrid.",0,17,EUR,Independance Club,https://schema.org/EventScheduled,2024-03-09T22:30:00Z,2024-03-10T05:00:00Z,THE EDM HISTORY (SPECIAL PARTY),RESERVA ENTRADA GRATIS Y NO TE LO PIERDAS!! DATE PRISA TAN SOLO 100 ENTRADAS GRATIS DISPONIBLES,https://www.eventbrite.es/e/entradas-the-edm-history-special-party-795962674787,madrid
5 horas 30 minutos,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,"Hace 18 años que nació Independance Club en una sala pequeñita situada en la calle Barquillo. El espíritu de aquellas noches lo tenemos muy presente y es por ello que hemos decidido hacer una Tarde Indie en formato de evento mensual, para vivir y revivir aquellas sesiones mágicas de los primeros Independances, pero esta vez en nuestra sala de 1000 metros, situada en la Calle Atocha, 127. Te invitamos a Celebrar nuesro 18 Aniversario con nosotros, esta vez por la tarde, con un cartel de lujo. Gracias por hacernos cumplir 18 años. Sin vosotros y vosotras, esto no hubiera sido posible. El Inde se ha hecho mayor de edad y os lo queremos agradecer con una Fiesta inolvidable con un cartel muy potente. Ademas os vamos a regalar un Cd recopilatorio a los 100 primeros en llegar. Cosas que suenan en nuestro Tardeo Indie: Desde los Killers, Muse, Franz Ferdinand, Arcade Fire, Vetusta Morla, Love of Lesbian, Supersubmarina, Arde Bogota, Viva Suecia, Izal, The Black Keys, Two Door Cinema Club, Vampire Weekend, Mgmt, Like Li, M83, Depeche Mode, The Cure, Placebo, Miss Cafeina, Lori Meyers, La Casa Azul, The Strokes, Arctic Monkeys, Sexy Zebras, Shout Out Louds, Florence and The Machuney muchos temazos más de Indie nacional e internacional. LINE UP: - OSCAR INDEPENDANCE (2006 - 2024) Padre, madre y la calavera del Independance. Creador hace 18 años de la sesión y uno de los actuales propietarios junto a Jesús Gálvez. 18 años subiendo al escenario del Inde, Sábado tras Sábado, noche tras noche. La Bio de Oscar es muy extensa y aquí no vamos a poneros un libro. Oscar es uno de los Dinosaurios de la noche madrileña. Como promotor ha dirigido las salas más conceptuales e importantes de Madrid en los 90s y 2000s. Es en 2006 cuando decide montar Independance Club. Ha paseado sus discos por todos los sitios, siempre que su club le dejaba tiempo. Esta sesión estará llena de musicón y mezclas sorprendentes. Nadie como él para mantener la pista con una intensidad tremenda. - COLIN PETERS (SPACE & IBIZA ROCKS - ROCK NIGHTS) En 2021, Colin Peters completó su vigésima tercera temporada en Ibiza, donde sigue siendo un residente muy querido. Ha pinchado en algunas de las fiestas más legendarias de la Isla Blanca como: We Love Sundays, Manumission, Ibiza Rocks y Bora Bora. Y tuvo el privilegio de ser uno de los DJs en cartel del cierre definitivo de Space Ibiza, el 2 de octubre de 2016. Colin no es el típico DJ. Nacido en Londres, Inglaterra, es un maestro en los diferentes géneros musicales que van del rock 'n' roll y el indie al disco y el synthpop, pasando por el soul de los 80. Su residencia actual en Ibiza es en Rock Nights, en el legendario Pikes Ibiza, una visita obligada para los amantes del rock 'n' roll y el new wave ochentero con toques de electrónica. Funk, disco y pop también forman parte de las sesiones de Colin, comenzando con sus sets en la mundialmente famosa Funky Room en Pacha desde 1998 hasta 2002, y continuando en la actualidad en lugares como Paradiso Hotel en Ibiza, y el rooftop de Nakar Hotel en Palma de Mallorca. La lista de clubes y festivales en las que Colin ha participado es impresionante: Inglaterra: Home, Bagley’s The Cross, Egg London, Reading Festival. Italia: Peter Pan en Rimini y Meccano en Florencia. Francia: Prohibition, Studio 284, Redlight, Follies Pigalle y Moulin Rouge (París). España: El Fabuloso Club, Nasty Mondays, Ven Tú en Sala Apolo (Barcelona), La3 y Play (Valencia), Obbio (Sevilla), Copacabana y Marmarela (Alicante), Cultura Club y Social Club (Mallorca), además de los festivales: FIB, Mad Cool, BBK Bilbao, Low Festival, Arenal Sound, Sonorama y SanSan. Colin celebrara nuestros 18 años con una sesion que no olviaras - BEN KINLOCH. Formado en Ibiza hace más de 20 años, se estableció como uno de los pocos djs de indie/rock de la isla del momento. Dj residente durante 10 años del mítico bar Demiedo, pinchando en fiestas y eventos como Rock Nights y Flower Power. Decide mudarse a Madrid donde se ha convertido en uno de los habituales de la noche madrileña. Gran melómano y conocedor de diversos estilos musicales dentro de la escena internacional. Tiene una gran habilidad para interpretar lo que su público quiere escuchar en cada momento, estableciendo una conexión muy auténtica y siempre adaptándose al lugar en el que se encuentra. Ha pasado por salas como Independance Club , Sala Maravillas, The Monkey Club y Moby Dick. Ha sido residente y programador para las fiestas Rock Me en la terraza del hotel ME plaza de Santa Ana y es un habitual de Mi Madre era una Groupie y Sideral Club. ha participado en su faceta musical más tropical y surfera en la fiesta Kanaloa en la terraza del hotel Innside Suecia. En sus sesiones se puede escuchar tanto clásicos contemporáneos como las últimas novedades dentro de diversos géneros como indie, rock, brit pop, oldies, 80s, 90s o indietronica entre otros. - DJ MODERNO Dj Moderno lleva más de 20 años publicando remixes de bandas indies nacionales e internacionales, produciendo música para cine y publicidad, actuando y publicando material con distintas bandas y agitando la noche indie/electrónica de numerosas salas y festivales indies de este país. Actualmente es residente de numerosas salas de renombre en la capital como Contraclub, Barco, 33, Siroco, Mercado de Motores etc con salidas habituales a ciudades como Pamplona, Castellón, Valencia, Sevilla..etc Ha pinchado en festivales como FIB, Sonorama, Gigante , Barbeira, PalmFest, Easy Pop Weekend y un largo etc. ¿Cuál es tu club favorito de Indie en tu ciudad? Pues Dj Moderno ha actuado en él varias veces sin duda. Su Dj set actual con Live y AKAI ofrece mash-ups y remixes imposibles en directo sin abandonar hits a caballo entre indie pop rock , alternativo y electrónica. Realizó más de 200 sesiones en 2022 incluyendo varios festivales poniendo las salas literalmente del revés con lo imposible de las mezclas y sigue imparable en 2023. Una media de tres / cuatro sesiones semanales en los mejores clubs de indie nacionales en paralelo a sus producciones. En verano 2023 ha cerrado escenarios importantes en festivales como Sonorama/Gigante y sigue avalando una trayectoria MUY consolidada. En sus sesiones, escucharás remixes y mash-ups propios que el dj ha ido creando con el tiempo que no los vas a poder escuchar en ningún otro sitio: 80s ,90s electrónica... domina todos los registros. Ha pinchado además en numerosas ocasiones en la pasarela de moda Cibeles Fashion Week y en distintos eventos de moda. Su habilidad para leer la pista y su amplio bagaje musical hace que sus sesiones sean siempre certera y repite siempre allá donde va. El 2020 es el año que propició que el artista empezara además a producir material y publicarlo bajo su propio nombre Dj Moderno. Se ha presentado en sociedad en el año 2022 con su primer álbum ""La Nave Nodriza"" cuyas 11 canciones han tenido una excelente acogida, y ha presentado ya dos nuevos single en 2023, preparando nuevo larga duración antes de final de año. Llega el Tardeo Indie de Independance, una vez al mes y queremos celebrar nuestro 18 años con vosotros y vosotras. Prohibida la entrada a menores de 18 años.",0,16,EUR,Independance Club,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T22:30:00Z,TARDEO INDIE - 18 ANIVERSARIO INDEPENDANCE,RESERVA ENTRADA GRATIS Y NO TE LO PIERDAS!! - DATE PRISA TAN SOLO 300 ENTRADAS GRATIS DISPONIBLES,https://www.eventbrite.es/e/entradas-tardeo-indie-18-aniversario-independance-823514523107,madrid
2 horas 30 minutos,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,"Vem aí o nosso evento ENTRE MULHERES 2024! A celebração do Dia da Mulher que já faz parte da agenda das brasileiras de Madrid. Como bem sabes, “Atividades Brasileiras em Madrid - ABM”, é uma associação sem ânimo de lucro, independente, formada por uma equipe de voluntários, cujo objetivo é divulgar a cultura brasileira e manter o nosso idioma vivo no entorno que vivemos. Está na hora de conhecer histórias de vida de mulheres fortes, que souberam sair da zona de conforto e se lançaram de cabeça a um novo projeto, uma nova vida, um novo país! Deram um giro de 180º as suas ideias, exploraram novos caminhos, novas profissões e novas formas de vida. O bate-papo será incrível, com mulheres inspiradoras, empoderadas, plenas e cheias de conexões, onde todas são bem-vindas! Reuniremos mulheres brasileiras e simpatizantes da nossa cultura para compartilhar experiências, conhecimentos e criar conexões. Nosso evento oferecerá um ambiente acolhedor e inspirador para que possas conectar com outras mulheres incríveis. Prepara-te para desfrutar de bate-papos e oportunidades únicas de networking durante o coquetel que será preparado pela Chef Marta Benjamin, dona do restaurante, e regado com o delicioso vinho da Bodegas Sire. Além de tudo isso, sortearemos brindes de empreendedoras brasileiras e cada participante receberá uma rosa com mensagem inspiradora. Este é o momento perfeito para se inspirar, aprender com mulheres fortes e expandir tua rede de contatos. Não percas essa chance de conhecer a história de mulheres positivas, empoderadas e poderosas que vão impulsionar teu crescimento pessoal e profissional. Vem com a gente! ENTRE MULHERES é um evento de mulher para mulher, com histórias reais. Uma segura na mão da outra e juntas somos mais fortes!",11.32,11.32,EUR,Atividades Brasileiras em Madrid (organização sem ânimo de lucro),https://schema.org/EventScheduled,2024-03-09T11:30:00Z,2024-03-09T14:00:00Z,ENTRE MULHERES 2024,"ENTRE MULHERES 2024: Um bate-papo com mulheres incríveis, cheias de conexões, empoderamento e diversão, onde todas são bem-vindas!",https://www.eventbrite.es/e/entradas-entre-mulheres-2024-830415102927,madrid
7 horas 30 minutos,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,"Celebra con nosotros el cumpleaños de Yoongi en este día tan especial. Tendremos un montón de actividades y juegos, muchos premios y mucha diversión. ¿Qué incluye la entrada? Acceso al evento, una bebida, un regalo por asistir al evento y una foto impresa en nuestro maravilloso photocall. Todos nuestros eventos cuentan con: Te esperamos en este día tan especial. Mayores de 18 años",0,11.32,EUR,Suga BTS Spain,https://schema.org/EventScheduled,2024-03-09T11:30:00Z,2024-03-09T19:00:00Z,SUGA DAY,¡Ven a celebrar el cumple de Yoongi con nosotros!,https://www.eventbrite.es/e/entradas-suga-day-813564873437,madrid
1 día 2 horas,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,"Sumérgete en la técnica ancestral del KokeDama, elaborando tu propia bola de musgo que será la nueva casa natural de tu planta. Aprenderás sobre su origen, curiosidades culturales y cómo cuidarla durante años. 🌱Tu Kokedama de tamaño medio con Chamaedorea o Spatophilyum, con un diámetro de bola de aproximadamente 12 cm. En Mercado de Motores te damos la oportunidad de desarrollar tu creatividad con Sandra de GreenArt para crear tu propia KokeDama a partir de barro y musgo natural, por lo que todos dejamos salir al niño/a que llevamos dentro para pasar un momento de desconexión. El taller tendrá lugar el 9 y 10 de marzo durante 1h en el Museo del Ferrocarril. Edad mínima para realizar el taller: 7 años. Objetivos del curso: - Crear con sus propias manos un recipiente natural donde suplanta vivirá durante muchos años con cuidados básicos. - Explorar la creatividad de una manera tangible y divertida -Sobre todo aprender y divertirte. ¡Aprende, crea y conecta con la naturaleza en nuestro taller de KokeDama! 🌿✨ Incluye todo el material y los participantes se llevarán su creación a casa. Precio: 22€ + gastos de EventBrite. Horario: Sábado: de 11:30 a 12:30hrs - 13:00 a 14:00hrs - 17:00 a 18:00hrs. Domingo: de 11:30 a 12:30hrs - 13:00 .",24.63,24.63,EUR,Mercado de Motores,https://schema.org/EventScheduled,2024-03-09T10:30:00Z,2024-03-10T13:00:00Z,Crea tu propio KOKEDAMA en Mercado de Motores,¡Descubre el arte japonés del Kokedama con Green Art en nuestro taller exclusivo!,https://www.eventbrite.es/e/entradas-crea-tu-propio-kokedama-en-mercado-de-motores-835754382857,madrid
2 horas,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,DESFILE DE MODA / EVENTO SOLIDARIO Cistitis Intersticial-Síndrome de Vejiga Dolorosa Q&Q moda y estilismo / www.acaci.es,0,0,EUR,Q&Q moda y estilismo,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T19:00:00Z,Desfile benéfico a favor de ACACI / ¡CONSIGUE TU ENTRADA FILA 0!,¡¡Si no puedes asistir no pierdas la ocasión de poder participar en este gran evento adquiriendo una entrada de fila 0!!,https://www.eventbrite.com/e/entradas-desfile-benefico-a-favor-de-acaci-consigue-tu-entrada-fila-0-821756334317,madrid
2 horas,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,NA,27.95,27.95,EUR,VIVACE MADRID,https://schema.org/EventScheduled,2024-03-09T17:30:00Z,2024-03-09T19:30:00Z,LA TRAVIATA.ÓPERA DE VERDI. TEATRO CALASANCIO.MADRID,LA TRAVIATA. LA ÓPERA MAS REPRESENTADA EN TODO EL MUNDO. COMPAÑÍA ZARZUELA Y ÓPERA DE MADRID,https://www.eventbrite.com/e/entradas-la-traviataopera-de-verdi-teatro-calasanciomadrid-825085883087,madrid
2 horas,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,"Contar una historia frente al micro es un desafío, contarla en grupo puede llegar a ser una obra de arte. Durante el taller nos centraremos en 1 o 2 textos que trabajaremos juntos a modo de coro de voces, los leeremos en alto, calentaremos la voz, distribuiremos papeles y construiremos un relato sonoro en el que las voces sean las únicas protagonistas. Dividiremos el taller en 2 partes. La primera la dedicaremos a leer en voz alta los textos y calentar la voz. Hablaremos de la importancia de la técnica y, sobre todo, de la interpretación frente al micro. Durante la segunda parte construiremos el relato sonoro. Una vez que hemos leído y comprendido el texto que tenemos entre manos, es momento de jugar: repartir papeles, trabajar al personaje, construir ambientes sonoros, movernos frente al micro… Acabaremos haciendo una grabación que se compartirá con los participantes. Imparte: Aránzazu San Ginés Hora: 11.30 h. (120 min.) Fecha: sábado 9 de marzo Público: Jóvenes y adultos Entrada: 12€ por persona (más gastos de gestión) Sólo se devolverá el importe de la entrada en casode que la organización cancele la actividad.",13.54,13.54,EUR,Casa del Lector,https://schema.org/EventScheduled,2024-03-09T10:30:00Z,2024-03-09T12:30:00Z,Taller Ficción sonora,Un día de creación sonora frente al micro,https://www.eventbrite.es/e/entradas-taller-ficcion-sonora-799013881027,madrid
1 día 9 horas,Entrada electrónica móvil,Contacta con el organizador para solicitar un reembolso.,"¿ Te gustaría aprender nociones básicas papiroflexia? ¿Sabes qué es el Origami?🎌 E l Origami es un arte Japonés que consiste en plegar un papel rectangular o cuadrado para crear figuras sin usar pegamento ni cortes. Sirve como técnica de relajación y es un recurso educativo; una herramienta para una comprensión más profunda de la geometría y la estimulación de la creatividad. E n Mercado de Motores te damos la oportunidad de desarrollar tu creatividad con Manuel Carrasco, uno de los grandes maestros de Madrid (Minimum Origami) que impartirá un curso para principiantes de 1h (10max personas) el próximo 9 y 10 de marzo en el Museo del Ferrocarril. Edad mínima para realizar el taller: 8 años. Objetivos del curso: - Explorar la creatividad de una manera tangible y divertida. - El participante será capaz de utilizar el plegado de papel como una herramienta creativa básica y podrá contemplarlo como una alternativa para la resolución de problemas, también como una fuente inspiradora que podrá utilizar para crear y adaptar libremente a otros materiales. - Estos conceptos se fundamentarán a través de figuras, modelos y plegados específicamente seleccionados y desarrollados para los objetivos fijados. Incluye todo el material y los participantes se llevarán su creación a casa. Precio: 10€ + gastos de EventBrite. Horario: Sábado: de 12:00 a 13:00hrs - 13:30 a 14:30hrs - 17:00 a 18:00hrs - 18:30 a 19:30hrs. Domingo: de 12:00 a 13:00hrs - 13:30 a 14:30hrs - 17:00 a 18:00hrs - 18:30 a 19:30hrs.",8.55,11.32,EUR,Mercado de Motores,https://schema.org/EventScheduled,2024-03-09T11:00:00Z,2024-03-10T20:00:00Z,Taller de origami en Madrid el 9 y 10 de marzo,¡Desconecta de la pantalla y aprende cómo convertir un simple papel  en una figura increíble de la mano del Maestro Manuel Carrasco!,https://www.eventbrite.es/e/entradas-taller-de-origami-en-madrid-el-9-y-10-de-marzo-840042498727,madrid
1 hora 30 minutos,Entrada electrónica móvil,No se hacen reembolsos,"SoulFire Pulse os invita a una experiencia musical llena de energía y buenas sensaciones. SoulFire Pulse combina lo clásico y lo moderno, fusionando soul, blues, rock y funk en un sonido único que cautiva los sentidos. Únete en la Sala BarCo (Calle del Barco 34, Madrid, 28004) el 9 de Marzo de 2024 a las 22:00 No te lo pierdas!",12,12,EUR,Homie Records Inc,https://schema.org/EventScheduled,2024-03-09T21:00:00Z,2024-03-09T22:30:00Z,SoulFire Pulse,SoulFirePulse una banda emergente Madrileña que combina  versiones famosas de los más grandes intérpretes de la música en inglés.,https://www.eventbrite.es/e/entradas-soulfire-pulse-851498895117,madrid
